Step, Memory, Heap, Allocated, Reclaimed, Live, Mutator, Collector
94, 524288, 52252, 8170324, 6216696, 90204, 8091, 261
95, 524288, 127856, 8245928, 6216696, 90204, 8091, 261
96, 524288, 65820, 8375016, 6343440, 90204, 8091, 261
97, 524288, 128176, 8437372, 6343440, 90204, 8091, 261
98, 524288, 83484, 8583948, 6452664, 90204, 8091, 261
99, 524288, 149872, 8650336, 6452664, 90204, 8091, 261
100, 524288, 44780, 8823280, 6686132, 90204, 2780053, 441359
101, 524288, 3784, 9103952, 7004076, 90204, 6884, 261
102, 524288, 51168, 9151336, 7004076, 90204, 8094, 261
103, 524288, 49692, 9271780, 7077744, 90204, 8091, 261
104, 524288, 123936, 9346024, 7077744, 90204, 8091, 261
105, 524288, 63324, 9473768, 7204216, 90204, 8091, 261
106, 524288, 132976, 9543420, 7204216, 90204, 8091, 261
107, 524288, 82204, 9691996, 7322800, 90204, 8091, 261
108, 524288, 147568, 9757360, 7322800, 90204, 8091, 261
109, 524288, 44780, 9911824, 7535484, 90204, 2462949, 441359
110, 524288, 3784, 10192496, 7853428, 90204, 6884, 261
111, 524288, 51168, 10239880, 7853428, 90204, 8094, 261
112, 524288, 54908, 10351804, 7908144, 90204, 8091, 261
113, 524288, 121768, 10418664, 7908144, 90204, 8091, 261
114, 524288, 73052, 10554296, 8020880, 90204, 8091, 261
115, 524288, 142568, 10623812, 8020880, 90204, 8091, 261
116, 524288, 52060, 10793324, 8230280, 90204, 8091, 261
117, 524288, 122904, 10864168, 8230280, 90204, 8091, 261
118, 524288, 44780, 10984880, 8384548, 90204, 1433712, 441359
119, 524288, 3784, 11265552, 8702492, 90204, 6884, 261
120, 524288, 167744, 11601300, 8707980, 166300, 8094, 261
121, 524288, 224120, 11657676, 8707980, 166300, 8091, 261
122, 524288, 286724, 11720280, 8707980, 166300, 8091, 261
123, 720896, 192492, 11984968, 8875848, 191052, 8091, 261
124, 720896, 275872, 12068348, 8875848, 191052, 8091, 261
125, 720896, 340356, 12132832, 8875848, 191052, 8091, 261
126, 786432, 204428, 12400768, 9076724, 202988, 8091, 261
127, 786432, 272632, 12468972, 9076724, 202988, 8091, 261
128, 786432, 341572, 12537912, 9076724, 202988, 8091, 261
129, 786432, 229676, 12834280, 9256752, 228236, 8091, 261
130, 786432, 297056, 12901660, 9256752, 228236, 8091, 261
131, 786432, 362148, 12966752, 9256752, 228236, 8091, 261
132, 851968, 258188, 13289136, 9426348, 256748, 8091, 261
133, 851968, 323512, 13354460, 9426348, 256748, 8091, 261
134, 851968, 389116, 13420064, 9426348, 256748, 8091, 261
135, 851968, 454456, 13485404, 9426348, 256748, 8091, 261
136, 983040, 293868, 13842484, 9651588, 292428, 8091, 261
137, 983040, 359384, 13908000, 9651588, 292428, 8091, 261
138, 983040, 423700, 13972316, 9651588, 292428, 8091, 261
139, 983040, 488832, 14037448, 9651588, 292428, 8091, 261
140, 1048576, 330572, 14429576, 9872844, 329132, 8091, 261
141, 1048576, 395192, 14494196, 9872844, 329132, 8091, 261
142, 1048576, 460988, 14559992, 9872844, 329132, 8091, 261
143, 1048576, 533552, 14632556, 9872844, 329132, 8091, 261
144, 1114112, 362348, 15062124, 10112708, 360908, 8091, 261
145, 1114112, 539008, 15238784, 10112708, 360908, 8091, 261
146, 1114112, 176108, 15634896, 10697052, 360908, 8091, 261
147, 1114112, 246504, 15705292, 10697052, 360908, 8091, 261
148, 1114112, 289320, 15748108, 10697052, 360908, 919833, 261
149, 1245184, 3784, 16831280, 12062036, 360908, 6884, 261
150, 1245184, 167744, 17166964, 12067460, 360908, 8094, 261
151, 1245184, 228680, 17227900, 12067460, 360908, 8091, 261
152, 1245184, 301028, 17300248, 12067460, 360908, 8091, 261
153, 1245184, 184012, 17555408, 12257064, 360908, 8091, 261
154, 1245184, 260200, 17631596, 12257064, 360908, 8091, 261
155, 1245184, 323076, 17694472, 12257064, 360908, 8091, 261
156, 1245184, 202796, 17958712, 12440228, 360908, 8091, 261
157, 1245184, 264944, 18020860, 12440228, 360908, 8091, 261
158, 1245184, 329892, 18085808, 12440228, 360908, 8091, 261
159, 1245184, 230860, 18379392, 12603424, 360908, 8091, 261
160, 1245184, 294336, 18442868, 12603424, 360908, 8091, 261
161, 1245184, 357684, 18506216, 12603424, 360908, 8091, 261
162, 1245184, 257996, 18826352, 12766692, 360908, 8091, 261
163, 1245184, 321296, 18889652, 12766692, 360908, 8091, 261
164, 1245184, 388796, 18957152, 12766692, 360908, 8091, 261
165, 1245184, 451960, 19020316, 12766692, 360908, 8091, 261
166, 1245184, 293996, 19378628, 12990412, 360908, 8091, 261
167, 1245184, 360928, 19445560, 12990412, 360908, 8091, 261
168, 1245184, 423124, 19507756, 12990412, 360908, 8091, 261
169, 1245184, 487752, 19572384, 12990412, 360908, 8091, 261
170, 1245184, 329580, 19967280, 13215340, 360908, 8091, 261
171, 1245184, 392984, 20030684, 13215340, 360908, 8091, 261
172, 1245184, 461004, 20098704, 13215340, 360908, 8091, 261
173, 1245184, 529376, 20167076, 13215340, 360908, 8091, 261
174, 1245184, 365996, 20597596, 13444684, 364556, 8091, 261
175, 1245184, 433416, 20665016, 13444684, 364556, 8091, 261
176, 1245184, 602676, 20834276, 13444684, 364556, 8091, 261
177, 1245184, 198796, 21262148, 14079080, 364556, 8091, 261
178, 1245184, 268612, 21331964, 14079080, 364556, 1584459, 261
179, 1245184, 3784, 22415136, 15423356, 364556, 6884, 261
180, 1245184, 167744, 22750820, 15428780, 364556, 8094, 261
181, 1245184, 226512, 22809588, 15428780, 364556, 8091, 261
182, 1245184, 290660, 22873736, 15428780, 364556, 8091, 261
183, 1245184, 194252, 23132096, 15590736, 364556, 8091, 261
184, 1245184, 256320, 23194164, 15590736, 364556, 8091, 261
185, 1245184, 324068, 23261912, 15590736, 364556, 8091, 261
186, 1245184, 220844, 23545384, 15758028, 364556, 8091, 261
187, 1245184, 285272, 23609812, 15758028, 364556, 8091, 261
188, 1245184, 351812, 23676352, 15758028, 364556, 8091, 261
189, 1245184, 247916, 23987976, 15927072, 364556, 8091, 261
190, 1245184, 314152, 24054212, 15927072, 364556, 8091, 261
191, 1245184, 381516, 24121576, 15927072, 364556, 8091, 261
192, 1245184, 273292, 24458640, 16100508, 364556, 8091, 261
193, 1245184, 337960, 24523308, 16100508, 364556, 8091, 261
194, 1245184, 406180, 24591528, 16100508, 364556, 8091, 261
195, 1245184, 472480, 24657828, 16100508, 364556, 8091, 261
196, 1245184, 307852, 25030988, 16331884, 364556, 8091, 261
197, 1245184, 375792, 25098928, 16331884, 364556, 8091, 261
198, 1245184, 442212, 25165348, 16331884, 364556, 8091, 261
199, 1245184, 505424, 25228560, 16331884, 364556, 8091, 261
200, 1245184, 343020, 25635744, 16559892, 364556, 8091, 261
201, 1245184, 415448, 25708172, 16559892, 364556, 8091, 261
202, 1245184, 481804, 25774528, 16559892, 364556, 8091, 261
203, 1245184, 549920, 25842644, 16559892, 364556, 8091, 261
204, 1245184, 375468, 26280764, 16798436, 374028, 8091, 261
205, 1245184, 450328, 26355624, 16798436, 374028, 8091, 261
206, 1245184, 221004, 26858584, 17311156, 374028, 8091, 261
207, 1245184, 353432, 26991012, 17311156, 374028, 8091, 261
208, 1245184, 396560, 27034140, 17311156, 374028, 804856, 261
209, 1376256, 3784, 28117312, 18783380, 374028, 6884, 261
210, 1376256, 167744, 28452996, 18788804, 374028, 8094, 261
211, 1376256, 227392, 28512644, 18788804, 374028, 8091, 261
212, 1376256, 296412, 28581664, 18788804, 374028, 8091, 261
213, 1376256, 178476, 28846728, 18994768, 374028, 8091, 261
214, 1376256, 246192, 28914444, 18994768, 374028, 8091, 261
215, 1376256, 312676, 28980928, 18994768, 374028, 8091, 261
216, 1376256, 204364, 29247376, 19166604, 374028, 8091, 261
217, 1376256, 273496, 29316508, 19166604, 374028, 8091, 261
218, 1376256, 338460, 29381472, 19166604, 374028, 8091, 261
219, 1376256, 230508, 29675864, 19339880, 374028, 8091, 261
220, 1376256, 295352, 29740708, 19339880, 374028, 8091, 261
221, 1376256, 359236, 29804592, 19339880, 374028, 8091, 261
222, 1376256, 256876, 30125784, 19507996, 374028, 8091, 261
223, 1376256, 321864, 30190772, 19507996, 374028, 8091, 261
224, 1376256, 386052, 30254960, 19507996, 374028, 8091, 261
225, 1376256, 449856, 30318764, 19507996, 374028, 8091, 261
226, 1376256, 292908, 30679364, 19734076, 374028, 8091, 261
227, 1376256, 357376, 30743832, 19734076, 374028, 8091, 261
228, 1376256, 424260, 30810716, 19734076, 374028, 8091, 261
229, 1376256, 489448, 30875904, 19734076, 374028, 8091, 261
230, 1376256, 327084, 31264592, 19959484, 374028, 8091, 261
231, 1376256, 393416, 31330924, 19959484, 374028, 8091, 261
232, 1376256, 466220, 31403728, 19959484, 374028, 8091, 261
233, 1376256, 529536, 31467044, 19959484, 374028, 8091, 261
234, 1376256, 360236, 31893740, 20196684, 374028, 8091, 261
235, 1376256, 423016, 31956520, 20196684, 374028, 8091, 261
236, 1376256, 499124, 32032628, 20196684, 374028, 8091, 261
237, 1376256, 229676, 32532972, 20738240, 374028, 8091, 261
238, 1376256, 330588, 32633884, 20738240, 374028, 2567272, 261
239, 1376256, 3784, 33717056, 22144492, 374028, 6884, 261
240, 1376256, 167744, 34052740, 22149916, 374028, 8094, 261
241, 1376256, 224168, 34109164, 22149916, 374028, 8091, 261
242, 1376256, 287172, 34172168, 22149916, 374028, 8091, 261
243, 1376256, 194508, 34434912, 22312256, 374028, 8091, 261
244, 1376256, 264272, 34504676, 22312256, 374028, 8091, 261
245, 1376256, 334028, 34574432, 22312256, 374028, 8091, 261
246, 1376256, 219628, 34859848, 22493884, 374028, 8091, 261
247, 1376256, 346112, 34986332, 22493884, 374028, 8091, 261
248, 1376256, 191500, 35240340, 22712444, 374028, 8091, 261
249, 1376256, 259328, 35308168, 22712444, 374028, 8091, 261
250, 1376256, 324492, 35373332, 22712444, 374028, 8091, 261
251, 1376256, 218572, 35658580, 22886480, 374028, 8091, 261
252, 1376256, 283096, 35723104, 22886480, 374028, 8091, 261
253, 1376256, 350604, 35790612, 22886480, 374028, 8091, 261
254, 1376256, 245356, 36096156, 23053356, 374028, 8091, 261
255, 1376256, 308552, 36159352, 23053356, 374028, 8091, 261
256, 1376256, 373004, 36223804, 23053356, 374028, 8091, 261
257, 1376256, 435752, 36286552, 23053356, 374028, 8091, 261
258, 1376256, 282188, 36632048, 23271668, 374028, 8091, 261
259, 1376256, 347960, 36697820, 23271668, 374028, 8091, 261
260, 1376256, 415276, 36765136, 23271668, 374028, 8091, 261
261, 1376256, 480640, 36830500, 23271668, 374028, 8091, 261
262, 1376256, 315852, 37210924, 23502468, 374028, 8091, 261
263, 1376256, 384752, 37279824, 23502468, 374028, 8091, 261
264, 1376256, 449516, 37344588, 23502468, 374028, 8091, 261
265, 1376256, 516448, 37411520, 23502468, 374028, 8091, 261
266, 1376256, 349996, 37828016, 23736860, 374028, 8091, 261
267, 1376256, 223500, 38304240, 24117520, 374028, 8091, 261
268, 1376256, 310644, 38391384, 24117520, 374028, 2249314, 261
269, 1376256, 3784, 39474556, 25503828, 374028, 6884, 261

