Step, Memory, Heap, Allocated, Reclaimed, Live, Mutator, Collector
36, 103809024, 103604284, 109566728, 10148, 72800228, 32208108, 261
37, 106561536, 106404648, 112367092, 10148, 72800228, 32208108, 261
38, 109379584, 109205012, 115167456, 10148, 72800228, 32208101, 261
39, 112197632, 112005376, 117967820, 10148, 72800228, 32208108, 261
40, 115671040, 114800460, 124268632, 15428, 112000228, 32208108, 4205420302
41, 117768192, 117601008, 127069180, 15428, 112000228, 32210243, 261
42, 120586240, 120401372, 129869544, 15428, 112000228, 32208031, 261
43, 123404288, 123201736, 132669908, 15428, 112000228, 32208108, 261
44, 126156800, 126002100, 135470272, 15428, 112000228, 32208108, 261
45, 128974848, 128802464, 138270636, 15428, 112000228, 32208101, 261
46, 131792896, 131602828, 141071000, 15428, 112000228, 32208108, 261
47, 134545408, 134403192, 143871364, 15428, 112000228, 32208108, 261
48, 137363456, 137203556, 146671728, 15428, 112000228, 32208101, 261
49, 140181504, 140003920, 149472092, 15428, 112000228, 32208108, 261
50, 140181504, 140004372, 149472544, 15428, 112000228, 32208108, 261
51, 140181504, 140004824, 149472996, 15428, 112000228, 655009085, 261
52, 140181504, 140005276, 149473448, 15428, 112000228, 655009107, 261
53, 140181504, 140005728, 149473900, 15428, 112000228, 655009107, 261
54, 140181504, 140006180, 149474352, 15428, 112000228, 655009107, 261
55, 140181504, 140006632, 149474804, 15428, 112000228, 655009107, 261
56, 140181504, 140007084, 149475256, 15428, 112000228, 655009107, 261
57, 140181504, 140007536, 149475708, 15428, 112000228, 655009107, 261
58, 140181504, 140007988, 149476160, 15428, 112000228, 655009107, 261
59, 140181504, 140008440, 149476612, 15428, 112000228, 655009107, 261
60, 140181504, 140008852, 149477024, 15428, 112000228, 655009107, 261
61, 140181504, 140009264, 149477436, 15428, 112000228, 19009040, 261
62, 140181504, 140009676, 149477848, 15428, 112000228, 19009018, 261
63, 140181504, 140010088, 149478260, 15428, 112000228, 19009018, 261
64, 140181504, 140010500, 149478672, 15428, 112000228, 19009018, 261
65, 140181504, 140010912, 149479084, 15428, 112000228, 19009018, 261
66, 140181504, 140011324, 149479496, 15428, 112000228, 19009018, 261
67, 140181504, 140011736, 149479908, 15428, 112000228, 19009018, 261
68, 140181504, 140012148, 149480320, 15428, 112000228, 19009018, 261
69, 140181504, 140012560, 149480732, 15428, 112000228, 19009018, 261
70, 140181504, 140012972, 149481144, 15428, 112000228, 19009018, 261
71, 140181504, 140013384, 149481556, 15428, 112000228, 19009018, 261
72, 140181504, 140013796, 149481968, 15428, 112000228, 19009018, 261
73, 140181504, 140014208, 149482380, 15428, 112000228, 19009018, 261
74, 140181504, 140014620, 149482792, 15428, 112000228, 19009018, 261
75, 140181504, 140015032, 149483204, 15428, 112000228, 19009018, 261
76, 140181504, 140015444, 149483616, 15428, 112000228, 19009018, 261
77, 140181504, 140015856, 149484028, 15428, 112000228, 19009018, 261
78, 140181504, 140016268, 149484440, 15428, 112000228, 19009018, 261
79, 140181504, 140016680, 149484852, 15428, 112000228, 19009018, 261
80, 140181504, 140017092, 149485264, 15428, 112000228, 19009018, 261
81, 140181504, 140017504, 149485676, 15428, 112000228, 19009018, 261
82, 140181504, 140017916, 149486088, 15428, 112000228, 19009018, 261
83, 140181504, 140018328, 149486500, 15428, 112000228, 19009018, 261
84, 140181504, 140018740, 149486912, 15428, 112000228, 19009018, 261
85, 140181504, 140019192, 149487364, 15428, 112000228, 19009018, 261
86, 140181504, 140019644, 149487816, 15428, 112000228, 327509407, 261
87, 140181504, 140020096, 149488268, 15428, 112000228, 327509429, 261
88, 140181504, 140020548, 149488720, 15428, 112000228, 327509429, 261
89, 140181504, 140021000, 149489172, 15428, 112000228, 327509429, 261
90, 140181504, 140021452, 149489624, 15428, 112000228, 327509429, 261
91, 140181504, 140021904, 149490076, 15428, 112000228, 327509429, 261
92, 140181504, 140022356, 149490528, 15428, 112000228, 327509429, 261
93, 140181504, 140022808, 149490980, 15428, 112000228, 327509429, 261
94, 140181504, 140023260, 149491432, 15428, 112000228, 327509429, 261
95, 142999552, 142823624, 152291796, 15428, 112000228, 327509429, 261
96, 145817600, 145623988, 155092160, 15428, 112000228, 32208774, 261
97, 148570112, 148424352, 157892524, 15428, 112000228, 32208752, 261
98, 151388160, 151224716, 160692888, 15428, 112000228, 32208745, 261
99, 154206208, 154025080, 163493252, 15428, 112000228, 32208752, 261
100, 157024256, 156825444, 166293616, 15428, 112000228, 32208752, 261
101, 159776768, 159625808, 169093980, 15428, 112000228, 32208752, 261
102, 162594816, 162426172, 171894344, 15428, 112000228, 32208745, 261
103, 165412864, 165226536, 174694708, 15428, 112000228, 32208752, 261
104, 168230912, 168026900, 177495072, 15428, 112000228, 32208752, 261
105, 170983424, 170827264, 180295436, 15428, 112000228, 32208752, 261
106, 176357376, 103600460, 188434432, 70042596, 112000228, 32208745, 4114280530
107, 176357376, 106401008, 191234980, 70042596, 112000228, 32210931, 261
108, 176357376, 109201376, 194035348, 70042596, 112000228, 32208495, 261
109, 176357376, 112001744, 196835716, 70042596, 112000228, 32208495, 261
110, 176357376, 114802112, 199636084, 70042596, 112000228, 32208495, 261
111, 176357376, 117602480, 202436452, 70042596, 112000228, 32208495, 261
112, 176357376, 120402848, 205236820, 70042596, 112000228, 32208495, 261
113, 176357376, 123203216, 208037188, 70042596, 112000228, 32208495, 261
114, 176357376, 126003584, 210837556, 70042596, 112000228, 32208495, 261
115, 176357376, 128803952, 213637924, 70042596, 112000228, 32208495, 261
116, 176357376, 131604320, 216438292, 70042596, 112000228, 32208495, 261
117, 176357376, 134404688, 219238660, 70042596, 112000228, 32208495, 261
118, 176357376, 137205056, 222039028, 70042596, 112000228, 32208495, 261
119, 176357376, 140005424, 224839396, 70042596, 112000228, 32208495, 261
120, 176357376, 140005584, 224839556, 70042596, 112000228, 32208495, 261
121, 176357376, 142805952, 227639924, 70042596, 112000228, 4510, 261
122, 176357376, 145606316, 230440288, 70042596, 112000228, 32208716, 261
123, 176357376, 148406684, 233240656, 70042596, 112000228, 32208817, 261
124, 176357376, 151207052, 236041024, 70042596, 112000228, 32208817, 261
125, 176357376, 154007420, 238841392, 70042596, 112000228, 32208817, 261
126, 176357376, 16800460, 246454776, 210049924, 112000228, 32208817, 587849008
127, 176357376, 19600828, 249255144, 210049924, 112000228, 32208883, 261
128, 176357376, 22401196, 252055512, 210049924, 112000228, 32208817, 261
129, 176357376, 25200460, 255556200, 210051028, 112000228, 32208817, 843832183
130, 176357376, 28000828, 258356568, 210051028, 112000228, 32208883, 261
131, 176357376, 30801196, 261156936, 210051028, 112000228, 32208817, 261
132, 176357376, 33601564, 263957304, 210051028, 112000228, 32208817, 261
133, 176357376, 36401932, 266757672, 210051028, 112000228, 32208817, 261
134, 176357376, 39200460, 270695880, 210052868, 112000228, 32208817, 1372933486
135, 176357376, 42001012, 273496432, 210052868, 112000228, 32211247, 261
136, 176357376, 44801380, 276296800, 210052868, 112000228, 32208839, 261
137, 176357376, 47601748, 279097168, 210052868, 112000228, 32208839, 261
138, 176357376, 50402116, 281897536, 210052868, 112000228, 32208839, 261
139, 176357376, 53202484, 284697904, 210052868, 112000228, 32208839, 261
140, 176357376, 56002852, 287498272, 210052868, 112000228, 32208839, 261
141, 176357376, 58800460, 292049008, 210055628, 112000228, 32208839, 2102715253
142, 176357376, 61601012, 294849560, 210055628, 112000228, 32211247, 261
143, 176357376, 64401380, 297649928, 210055628, 112000228, 32208839, 261
144, 176357376, 67201748, 300450296, 210055628, 112000228, 32208839, 261
145, 176357376, 70002116, 303250664, 210055628, 112000228, 32208839, 261
146, 176357376, 72802484, 306051032, 210055628, 112000228, 32208839, 261
147, 176357376, 75602852, 308851400, 210055628, 112000228, 32208839, 261
148, 176357376, 78403220, 311651768, 210055628, 112000228, 32208839, 261
149, 176357376, 81203588, 314452136, 210055628, 112000228, 32208839, 261
150, 176357376, 84003956, 317252504, 210055628, 112000228, 32208839, 261
151, 176357376, 86804324, 320052872, 210055628, 112000228, 32208839, 261
152, 176357376, 89600460, 325566152, 210059860, 112000228, 32208839, 3261258011
153, 176357376, 92401012, 328366704, 210059860, 112000228, 32211275, 261
154, 176357376, 95201380, 331167072, 210059860, 112000228, 32208839, 261
155, 176357376, 98001748, 333967440, 210059860, 112000228, 32208839, 261
156, 176357376, 100802116, 336767808, 210059860, 112000228, 32208839, 261
157, 176357376, 103602484, 339568176, 210059860, 112000228, 32208839, 261
158, 176357376, 106402852, 342368544, 210059860, 112000228, 32208839, 261
159, 176357376, 109203220, 345168912, 210059860, 112000228, 32208839, 261
160, 176357376, 112003588, 347969280, 210059860, 112000228, 32208839, 261
161, 176357376, 114803956, 350769648, 210059860, 112000228, 32208839, 261
162, 176357376, 117604324, 353570016, 210059860, 112000228, 32208839, 261
163, 176357376, 120404692, 356370384, 210059860, 112000228, 32208839, 261
164, 176357376, 123205060, 359170752, 210059860, 112000228, 32208839, 261
165, 176357376, 126005428, 361971120, 210059860, 112000228, 32208839, 261
166, 176357376, 128805796, 364771488, 210059860, 112000228, 32208839, 261
167, 176357376, 131606164, 367571856, 210059860, 112000228, 32208839, 261
168, 176357376, 134400460, 374485200, 210065932, 131600228, 32208839, 4935202075
169, 176357376, 137201012, 377285752, 210065932, 131600228, 32211303, 261
170, 176357376, 140001380, 380086120, 210065932, 131600228, 32208839, 261
171, 176357376, 140001836, 380086576, 210065932, 131600228, 32208839, 261
172, 176357376, 140002292, 380087032, 210065932, 131600228, 655010117, 261
173, 176357376, 140002748, 380087488, 210065932, 131600228, 655010139, 261
174, 176357376, 140003204, 380087944, 210065932, 131600228, 655010139, 261
175, 176357376, 140003660, 380088400, 210065932, 131600228, 655010139, 261
176, 176357376, 140004116, 380088856, 210065932, 131600228, 655010139, 261
177, 176357376, 140004572, 380089312, 210065932, 131600228, 655010139, 261
178, 176357376, 140005028, 380089768, 210065932, 131600228, 655010139, 261
179, 176357376, 140005484, 380090224, 210065932, 131600228, 655010139, 261
180, 176357376, 140005940, 380090680, 210065932, 131600228, 655010139, 261

