Step, Memory, Heap, Allocated, Reclaimed, Live, Mutator, Collector
70, 46137344, 18905460, 1060721292, 985955648, 18174508, 410386107, 252102508
71, 46137344, 19574708, 1072592704, 996566740, 18174508, 115365230, 281111035
72, 46137344, 20094708, 1084485036, 1007327080, 18174508, 116564302, 307267008
73, 46137344, 20819380, 1096598476, 1018087600, 18174508, 116490324, 332435964
74, 46137344, 21614708, 1109009884, 1029052792, 18174508, 118868436, 355003321
75, 46137344, 22134708, 1121446148, 1040293312, 18174508, 121078484, 372492087
76, 46137344, 22482292, 1133726244, 1051533832, 18174508, 121078484, 391143826
77, 46137344, 23654708, 1146669620, 1062601936, 18174508, 119843956, 414178873
78, 46137344, 24174708, 1159649636, 1074322456, 18174508, 125590324, 427810504
79, 46137344, 24545460, 1172496840, 1086043156, 18174508, 125668986, 446462313
80, 46137344, 25538676, 1185828844, 1097614608, 18174508, 124469914, 470130611
81, 46137344, 26214708, 1199347920, 1109659276, 18174508, 128809610, 489398749
82, 46137344, 26677300, 1212830716, 1121859976, 18174508, 130218986, 502493058
83, 46137344, 27109748, 1226240416, 1134003268, 18174508, 129652202, 525948949
84, 46137344, 28254708, 1240288588, 1146059008, 18174508, 129152842, 545351996
85, 46137344, 28774708, 1254372536, 1158739708, 18174508, 134756266, 557805178
86, 46137344, 28959476, 1268137508, 1171420408, 18174508, 134705386, 576456990
87, 46137344, 30294708, 1282723480, 1183765876, 18174508, 131952938, 601174515
88, 46137344, 30814708, 1297351180, 1196926576, 18174508, 139264746, 613825923
89, 46137344, 30622388, 1311282808, 1210087276, 18174508, 139296906, 632477694
90, 327024640, 326831708, 1620898004, 1222535656, 18174508, 132928458, 656917104
91, 337248256, 12679284, 1641217064, 1546793356, 18174508, 3371950334, 130896767
92, 337248256, 12934708, 1651454472, 1556378812, 18174508, 105791332, 110602506
93, 337248256, 13454708, 1661699676, 1565699512, 18174508, 102897228, 130033119
94, 337248256, 14342196, 1672328616, 1575020212, 18174508, 102865068, 149504850
95, 337248256, 14974708, 1683097804, 1584708400, 18174508, 106764460, 169026353
96, 337248256, 15494708, 1693886752, 1594509100, 18174508, 107405708, 186460466
97, 337248256, 16246836, 1704924084, 1604309800, 18174508, 107456588, 205112286
98, 337248256, 17017204, 1716235288, 1614342628, 18174508, 109977644, 227503707
99, 337248256, 17534708, 1727568068, 1624625824, 18174508, 112020364, 246648876
100, 337248256, 18061492, 1738923800, 1634906524, 18174508, 112019308, 261142974
101, 337248256, 18905460, 1750619964, 1645194008, 18174508, 112153292, 283272135
102, 337248256, 19574708, 1762491752, 1655805460, 18174508, 115370258, 302655736
103, 337248256, 20094708, 1774384452, 1666566160, 18174508, 116569330, 316461359
104, 337248256, 20819380, 1786498072, 1677326860, 18174508, 116493010, 335113106
105, 337248256, 21614708, 1798909668, 1688292232, 18174508, 118871122, 358578381
106, 337248256, 22134708, 1811346120, 1699532932, 18174508, 121081170, 372492141
107, 337248256, 22482292, 1823626404, 1710773632, 18174508, 121081170, 391143851
108, 337248256, 23654708, 1836569968, 1721841916, 18174508, 119846642, 414322997
109, 337248256, 24174708, 1849550172, 1733562616, 18174508, 125593010, 427810558
110, 337248256, 24545460, 1862397376, 1745283316, 18174508, 125669330, 446462313
111, 337248256, 25538676, 1875729380, 1756854768, 18174508, 124470258, 470130611
112, 337248256, 26214708, 1889248456, 1768899436, 18174508, 128809954, 489398749
113, 337248256, 26677300, 1902731252, 1781100136, 18174508, 130219330, 502493058
114, 337248256, 27109748, 1916140952, 1793243428, 18174508, 129652546, 525948949
115, 337248256, 28254708, 1930189124, 1805299168, 18174508, 129153186, 545351996
116, 337248256, 28774708, 1944273072, 1817979868, 18174508, 134756610, 557805178
117, 337248256, 28959476, 1958038044, 1830660568, 18174508, 134705730, 576456990
118, 337248256, 30294708, 1972624016, 1843006036, 18174508, 131953282, 601174515
119, 337248256, 30814708, 1987251716, 1856166736, 18174508, 139265090, 613825923
120, 337248256, 30622388, 2001183344, 1869327436, 18174508, 139297250, 632477694
121, 337248256, 38894708, 2022861540, 1881775816, 18174508, 132928802, 656917104
122, 337248256, 40094708, 2044798248, 1901296516, 19374508, 193803010, 693653357
123, 337248256, 39447988, 2064925732, 1920817216, 20574508, 193933570, 736012035
124, 337248256, 34376948, 2078919472, 1938648956, 21616748, 179471570, 779013981
125, 337248256, 34896948, 2092754740, 1950889656, 22136748, 131533010, 797522620
126, 337248256, 35416948, 2106606264, 1963130356, 22656748, 131533010, 803027500
127, 337248256, 35936948, 2120474036, 1975371056, 23176748, 131533010, 813189122
128, 337248256, 36456948, 2134358056, 1987611756, 23696748, 131533010, 853440985
129, 337248256, 36976948, 2148258324, 1999852456, 24216748, 131533010, 872129644
130, 337248256, 37822580, 2162500480, 2012093156, 24736748, 131533038, 890781320
131, 337248256, 60456980, 2198883460, 2024659488, 25256748, 134619758, 909484249
132, 337248256, 60456980, 2235973768, 2059860220, 25256748, 1801643005, 830353208
133, 337248256, 60456980, 2273064256, 2095061132, 25256748, 1801645369, 830353179
134, 337248256, 60456980, 2310154744, 2130262044, 25256748, 1801645369, 830353179
135, 337248256, 60456980, 2347245232, 2165462956, 25256748, 1801645369, 830353179
136, 337248256, 60456980, 2384335720, 2200663868, 25256748, 1801645397, 830353179
137, 337248256, 60456980, 2421426208, 2235864780, 25256748, 1801645397, 830353179
138, 337248256, 60456980, 2458516696, 2271065692, 25256748, 1801645397, 830353179
139, 337248256, 60456980, 2495607184, 2306266604, 25256748, 1801645397, 830353179
140, 337248256, 60456980, 2532697672, 2341467516, 25256748, 1801645397, 830353179

