Step, Memory, Heap, Allocated, Reclaimed, Live, Mutator, Collector, Cycles
63, 37879808, 22423660, 698514924, 676091264, 22415244, 99300782, 26777699, 3089794882304
64, 38010880, 22944828, 711520560, 688575732, 22936412, 95126120, 26682105, 3089790845290
65, 38731776, 23465852, 724747560, 701281708, 23457436, 96962837, 26731427, 3089786748521
66, 39518208, 23986948, 738179220, 714192272, 23978532, 98734744, 26788191, 3089782593885
67, 39976960, 24507936, 751599252, 727091316, 24499520, 98634583, 26779266, 3089778442668
68, 40697856, 25028924, 765208644, 740179720, 25020508, 100279565, 26821592, 3089774238117
69, 41287680, 25550056, 778840104, 753290048, 25541640, 100467943, 26834754, 3089770027181
70, 41877504, 26071152, 792564336, 766493184, 26062736, 101271412, 26853603, 3089765790204
71, 41877504, 26072480, 792565664, 766493184, 26062736, 474331235, 359, 3089751007055
72, 41877504, 26073712, 792566896, 766493184, 26062736, 474330198, 359, 3089736224079
73, 41877504, 26074944, 792568128, 766493184, 26062736, 474330198, 359, 3089721436708
74, 41877504, 26076176, 792569360, 766493184, 26062736, 474330198, 359, 3089706653701
75, 41877504, 26077408, 792570592, 766493184, 26062736, 474330198, 359, 3089691870694

