Step, Memory, Heap, Allocated, Reclaimed, Live, Mutator, Collector
48, 139395072, 137207500, 137234820, 27320, 112001528, 37243488, 319
49, 142213120, 140008180, 140035500, 27320, 112001528, 37243918, 319
50, 142213120, 140008996, 140036316, 27320, 112001528, 37243980, 319
51, 142213120, 140009720, 140037040, 27320, 112001528, 780025954, 319
52, 142213120, 140010448, 140037768, 27320, 112001528, 780025471, 319
53, 142213120, 140011176, 140038496, 27320, 112001528, 780025471, 319
54, 142213120, 140011904, 140039224, 27320, 112001528, 780025471, 319
55, 142213120, 140012632, 140039952, 27320, 112001528, 780025471, 319
56, 142213120, 140013360, 140040680, 27320, 112001528, 780025471, 319
57, 142213120, 140014088, 140041408, 27320, 112001528, 780025471, 319
58, 142213120, 140014816, 140042136, 27320, 112001528, 780025471, 319
59, 142213120, 140015544, 140042864, 27320, 112001528, 780025471, 319
60, 142213120, 140016368, 140043688, 27320, 112001528, 780025471, 319
61, 142213120, 140017100, 140044420, 27320, 112001528, 28625986, 319
62, 142213120, 140017828, 140045148, 27320, 112001528, 28625359, 319
63, 142213120, 140018556, 140045876, 27320, 112001528, 28625359, 319
64, 142213120, 140019284, 140046604, 27320, 112001528, 28625359, 319
65, 142213120, 140020012, 140047332, 27320, 112001528, 28625359, 319
66, 142213120, 140020740, 140048060, 27320, 112001528, 28625359, 319
67, 142213120, 140021468, 140048788, 27320, 112001528, 28625359, 319
68, 142213120, 140022196, 140049516, 27320, 112001528, 28625359, 319
69, 142213120, 140022924, 140050244, 27320, 112001528, 28625359, 319
70, 142213120, 140023652, 140050972, 27320, 112001528, 28625359, 319
71, 142213120, 140024380, 140051700, 27320, 112001528, 28625359, 319
72, 142213120, 140025108, 140052428, 27320, 112001528, 28625359, 319
73, 142213120, 140025836, 140053156, 27320, 112001528, 28625359, 319
74, 142213120, 140026564, 140053884, 27320, 112001528, 28625359, 319
75, 142213120, 140027292, 140054612, 27320, 112001528, 28625359, 319
76, 142213120, 140028020, 140055340, 27320, 112001528, 28625359, 319
77, 142213120, 140028748, 140056068, 27320, 112001528, 28625359, 319
78, 142213120, 140029476, 140056796, 27320, 112001528, 28625359, 319
79, 142213120, 140030204, 140057524, 27320, 112001528, 28625359, 319
80, 142213120, 140030932, 140058252, 27320, 112001528, 28625359, 319
81, 142213120, 140031660, 140058980, 27320, 112001528, 28625359, 319
82, 142213120, 140032388, 140059708, 27320, 112001528, 28625359, 319
83, 142213120, 140033116, 140060436, 27320, 112001528, 28625359, 319
84, 142213120, 140033844, 140061164, 27320, 112001528, 28625359, 319
85, 142213120, 140034660, 140061980, 27320, 112001528, 28625359, 319
86, 142213120, 140035384, 140062704, 27320, 112001528, 390025954, 319
87, 142213120, 140036112, 140063432, 27320, 112001528, 390025471, 319
88, 142213120, 140036840, 140064160, 27320, 112001528, 390025471, 319
89, 142213120, 140037568, 140064888, 27320, 112001528, 390025471, 319
90, 142213120, 140038296, 140065616, 27320, 112001528, 390025471, 319
91, 142213120, 140039024, 140066344, 27320, 112001528, 390025471, 319
92, 142213120, 140039752, 140067072, 27320, 112001528, 390025471, 319
93, 142213120, 140040480, 140067800, 27320, 112001528, 390025471, 319
94, 142213120, 140041208, 140068528, 27320, 112001528, 390025471, 319
95, 145031168, 142841984, 142869304, 27320, 112001528, 390025471, 319
96, 147849216, 145642668, 145669988, 27320, 112001528, 37244607, 319
97, 150601728, 148443348, 148470668, 27320, 112001528, 37243918, 319
98, 153419776, 151244028, 151271348, 27320, 112001528, 37243488, 319
99, 156237824, 154044708, 154072028, 27320, 112001528, 37243918, 319
100, 159055872, 156845388, 156872708, 27320, 112001528, 37243918, 319
101, 161808384, 159646068, 159673388, 27320, 112001528, 37243980, 319
102, 164626432, 162446748, 162474068, 27320, 112001528, 37243488, 319
103, 167444480, 165247428, 165274748, 27320, 112001528, 37243980, 319
104, 170262528, 168048108, 168075428, 27320, 112001528, 37243980, 319
105, 173015040, 170848788, 170876108, 27320, 112001528, 37243918, 319
106, 178388992, 103601988, 173676788, 70074800, 112001528, 37243488, 3071804444
107, 178388992, 106402740, 176477540, 70074800, 112001528, 37230589, 319
108, 178388992, 109203424, 179278224, 70074800, 112001528, 37228228, 319
109, 178388992, 112004108, 182078908, 70074800, 112001528, 37228228, 319
110, 178388992, 114804792, 184879592, 70074800, 112001528, 37228104, 319
111, 178388992, 117605476, 187680276, 70074800, 112001528, 37228228, 319
112, 178388992, 120406160, 190480960, 70074800, 112001528, 37228228, 319
113, 178388992, 123206844, 193281644, 70074800, 112001528, 37228228, 319
114, 178388992, 126007528, 196082328, 70074800, 112001528, 37228104, 319
115, 178388992, 128808212, 198883012, 70074800, 112001528, 37228228, 319
116, 178388992, 131608896, 201683696, 70074800, 112001528, 37228228, 319
117, 178388992, 134409580, 204484380, 70074800, 112001528, 37228228, 319
118, 178388992, 137210264, 207285064, 70074800, 112001528, 37228104, 319
119, 178388992, 140010948, 210085748, 70074800, 112001528, 37228228, 319
120, 178388992, 140011472, 210086272, 70074800, 112001528, 37228228, 319
121, 178388992, 142812248, 212887048, 70074800, 112001528, 19338, 319
122, 178388992, 145612928, 215687728, 70074800, 112001528, 37228647, 319
123, 178388992, 148413612, 218488412, 70074800, 112001528, 37228104, 319
124, 178388992, 151214296, 221289096, 70074800, 112001528, 37228228, 319
125, 178388992, 154014980, 224089780, 70074800, 112001528, 37228228, 319
126, 178388992, 16801988, 226890464, 210088476, 112001528, 37228104, 444220928
127, 178388992, 19602672, 229691148, 210088476, 112001528, 37228382, 319
128, 178388992, 22403356, 232491832, 210088476, 112001528, 37228166, 319
129, 178388992, 25201988, 235292516, 210090528, 112001528, 37228104, 600546272
130, 178388992, 28002672, 238093200, 210090528, 112001528, 37228444, 319
131, 178388992, 30803356, 240893884, 210090528, 112001528, 37228228, 319
132, 178388992, 33604040, 243694568, 210090528, 112001528, 37228104, 319
133, 178388992, 36404724, 246495252, 210090528, 112001528, 37228166, 319
134, 178388992, 39201988, 249295936, 210093948, 112001528, 37228228, 977870712
135, 178388992, 42002672, 252096620, 210093948, 112001528, 37228444, 319
136, 178388992, 44803356, 254897304, 210093948, 112001528, 37228104, 319
137, 178388992, 47604040, 257697988, 210093948, 112001528, 37228228, 319
138, 178388992, 50404724, 260498672, 210093948, 112001528, 37228228, 319
139, 178388992, 53205408, 263299356, 210093948, 112001528, 37228166, 319
140, 178388992, 56006092, 266100040, 210093948, 112001528, 37228104, 319
141, 178388992, 58801988, 268900724, 210098736, 112001528, 37228228, 1493324820
142, 178388992, 61602744, 271701480, 210098736, 112001528, 37230693, 319
143, 178388992, 64403428, 274502164, 210098736, 112001528, 37228176, 319
144, 178388992, 67204112, 277302848, 210098736, 112001528, 37228300, 319
145, 178388992, 70004796, 280103532, 210098736, 112001528, 37228238, 319
146, 178388992, 72805480, 282904216, 210098736, 112001528, 37228238, 319
147, 178388992, 75606164, 285704900, 210098736, 112001528, 37228176, 319
148, 178388992, 78406848, 288505584, 210098736, 112001528, 37228300, 319
149, 178388992, 81207532, 291306268, 210098736, 112001528, 37228238, 319
150, 178388992, 84008216, 294106952, 210098736, 112001528, 37228238, 319
151, 178388992, 86808900, 296907636, 210098736, 112001528, 37228176, 319
152, 178388992, 89601988, 299708320, 210106332, 112001528, 37228300, 2317038542
153, 178388992, 92402744, 302509076, 210106332, 112001528, 37230661, 319
154, 178388992, 95203428, 305309760, 210106332, 112001528, 37228176, 319
155, 178388992, 98004112, 308110444, 210106332, 112001528, 37228238, 319
156, 178388992, 100804796, 310911128, 210106332, 112001528, 37228300, 319
157, 178388992, 103605480, 313711812, 210106332, 112001528, 37228300, 319
158, 178388992, 106406164, 316512496, 210106332, 112001528, 37228176, 319
159, 178388992, 109206848, 319313180, 210106332, 112001528, 37228238, 319
160, 178388992, 112007532, 322113864, 210106332, 112001528, 37228300, 319
161, 178388992, 114808216, 324914548, 210106332, 112001528, 37228176, 319
162, 178388992, 117608900, 327715232, 210106332, 112001528, 37228238, 319
163, 178388992, 120409584, 330515916, 210106332, 112001528, 37228238, 319
164, 178388992, 123210268, 333316600, 210106332, 112001528, 37228300, 319
165, 178388992, 126010952, 336117284, 210106332, 112001528, 37228176, 319
166, 178388992, 126011772, 336118104, 210106332, 112001528, 37228238, 319
167, 178388992, 126012500, 336118832, 210106332, 112001528, 702026098, 319
168, 178388992, 126013228, 336119560, 210106332, 112001528, 702025615, 319
169, 178388992, 126013956, 336120288, 210106332, 112001528, 702025615, 319
170, 178388992, 126014684, 336121016, 210106332, 112001528, 702025615, 319
171, 178388992, 126015412, 336121744, 210106332, 112001528, 702025615, 319
172, 178388992, 126016140, 336122472, 210106332, 112001528, 702025615, 319
173, 178388992, 126016868, 336123200, 210106332, 112001528, 702025615, 319
174, 178388992, 126017596, 336123928, 210106332, 112001528, 702025615, 319
175, 178388992, 126018324, 336124656, 210106332, 112001528, 702025615, 319

