Step, Memory, Heap, Allocated, Reclaimed, Live, Mutator, Collector, Cycles
31, 64946176, 25499376, 83553752, 58054376, 22097308, 15314, 322, 3089913003422
32, 64946176, 25696224, 83750600, 58054376, 22097308, 9155361, 322, 3089912532418
33, 64946176, 26219404, 84273780, 58054376, 22097308, 28824145, 322, 3089911452311
34, 64946176, 27019804, 85074180, 58054376, 22097308, 46826855, 322, 3089909812920
35, 64946176, 28407236, 86461612, 58054376, 22097308, 74823305, 322, 3089907303239
36, 64946176, 29135616, 87189992, 58054376, 22097308, 62652999, 322, 3089905166583
37, 64946176, 31838748, 89893124, 58054376, 22097308, 135390019, 322, 3089900773710
38, 64946176, 32893880, 90948256, 58054376, 22097308, 91346093, 322, 3089897737758
39, 64946176, 33953280, 92007656, 58054376, 22097308, 100563607, 322, 3089894414898
40, 64946176, 4916996, 97508788, 92591792, 22097308, 252723093, 84270760, 3089883704995
41, 64946176, 6466128, 99057920, 92591792, 22097308, 134499167, 322, 3089879336271
42, 64946176, 8021660, 100613452, 92591792, 22097308, 143785277, 322, 3089874678098
43, 64946176, 6555928, 102162584, 95606656, 22097308, 152659167, 126755475, 3089865776078
44, 64946176, 10309928, 113342116, 103032188, 22097308, 471737093, 172184275, 3089845564434
45, 64946176, 12599860, 115632048, 103032188, 22097308, 194665167, 322, 3089839325170
46, 64946176, 14889792, 117921980, 103032188, 22097308, 203745019, 322, 3089832802297
47, 64946176, 12690324, 120221508, 107531184, 22097308, 213134065, 231126644, 3089818729472
48, 64946176, 14980256, 122511440, 107531184, 22097308, 221905019, 322, 3089811641860
49, 64946176, 17270188, 124801372, 107531184, 22097308, 230985167, 322, 3089804271383
50, 64946176, 22097524, 148196504, 126098980, 22097308, 919379841, 362276444, 3089764314574
51, 64946176, 25498260, 151597240, 126098980, 22097308, 284898493, 322, 3089755270145
52, 64946176, 28898992, 154997972, 126098980, 22097308, 293978567, 322, 3089745940963
53, 64946176, 32299724, 158398704, 126098980, 22097308, 303058567, 322, 3089736327780
54, 64946176, 26747124, 161799436, 135052312, 26746908, 312138493, 475318844, 3089711469384
55, 64946176, 30162252, 165214564, 135052312, 26746908, 321681679, 322, 3089701279534
56, 64946176, 33562984, 168615296, 135052312, 26746908, 330298419, 322, 3089690820633
57, 64946176, 36963716, 172016028, 135052312, 26746908, 339378567, 322, 3089680078558
58, 64946176, 40364448, 175416760, 135052312, 26746908, 348458567, 322, 3089669054052
59, 140705792, 48109520, 225465492, 177355972, 48109304, 1858673103, 778723567, 3089586658553
60, 140705792, 53176324, 230532296, 177355972, 48109304, 420225241, 322, 3089573407168
61, 140705792, 58243056, 235599028, 177355972, 48109304, 429305241, 322, 3089559870119
62, 140705792, 63309788, 240665760, 177355972, 48109304, 438385241, 322, 3089546047377
63, 140705792, 68376520, 245732492, 177355972, 48109304, 447465093, 322, 3089531939101
64, 140705792, 56697520, 250799224, 194101704, 56697304, 456545019, 983443997, 3089486532130
65, 140705792, 61764256, 255865960, 194101704, 56697304, 465625241, 322, 3089471866817
66, 140705792, 66830988, 260932692, 194101704, 56697304, 474705241, 322, 3089456916937
67, 140705792, 71919304, 266021008, 194101704, 56697304, 484479679, 322, 3089441661290
68, 140705792, 76986036, 271087740, 194101704, 56697304, 492865241, 322, 3089426143594
69, 140705792, 82052768, 276154472, 194101704, 56697304, 501945167, 322, 3089410342931
70, 156303360, 67010312, 281221204, 214210892, 67010096, 511025019, 1255972217, 3089354717999
71, 156303360, 72077116, 286288008, 214210892, 67010096, 520105241, 322, 3089338355982

