Step, Memory, Heap, Allocated, Reclaimed, Live, Mutator, Collector
43, 2228224, 60240, 60240, 0, 0, 13886, 317
44, 2228224, 61588, 61588, 0, 0, 15956, 317
45, 2228224, 63108, 63108, 0, 0, 241482, 317
46, 2228224, 64068, 64068, 0, 0, 13886, 317
47, 2228224, 65416, 65416, 0, 0, 15956, 317
48, 2228224, 66936, 66936, 0, 0, 228901, 317
49, 2228224, 67896, 67896, 0, 0, 13886, 317
50, 2228224, 69128, 69128, 0, 0, 15759, 317
51, 2228224, 71788, 71788, 0, 0, 14211, 317
52, 2293760, 73080, 73080, 0, 0, 26358, 317
53, 2293760, 74020, 74020, 0, 0, 13239, 317
54, 2293760, 75368, 75368, 0, 0, 15956, 317
55, 2293760, 76888, 76888, 0, 0, 229146, 317
56, 2293760, 77848, 77848, 0, 0, 13886, 317
57, 2293760, 79196, 79196, 0, 0, 15956, 317
58, 2293760, 80716, 80716, 0, 0, 241482, 317
59, 2293760, 81676, 81676, 0, 0, 13886, 317
60, 2293760, 83024, 83024, 0, 0, 15956, 317
61, 2293760, 84544, 84544, 0, 0, 228901, 317
62, 2293760, 85504, 85504, 0, 0, 13886, 317
63, 2293760, 86736, 86736, 0, 0, 15759, 317
64, 2293760, 89396, 89396, 0, 0, 14211, 317
65, 2293760, 90688, 90688, 0, 0, 25933, 317
66, 2293760, 91628, 91628, 0, 0, 13239, 317
67, 2293760, 92976, 92976, 0, 0, 15956, 317
68, 2293760, 94496, 94496, 0, 0, 229146, 317
69, 2293760, 95456, 95456, 0, 0, 13886, 317
70, 2293760, 96804, 96804, 0, 0, 15956, 317
71, 2293760, 98324, 98324, 0, 0, 241482, 317
72, 2293760, 99284, 99284, 0, 0, 13886, 317
73, 2293760, 100632, 100632, 0, 0, 15956, 317
74, 2293760, 102152, 102152, 0, 0, 228901, 317
75, 2293760, 103112, 103112, 0, 0, 13886, 317
76, 2293760, 104344, 104344, 0, 0, 15759, 317
77, 2293760, 107004, 107004, 0, 0, 14211, 317
78, 2293760, 108296, 108296, 0, 0, 25933, 317
79, 2293760, 109236, 109236, 0, 0, 13239, 317
80, 2293760, 110584, 110584, 0, 0, 15956, 317
81, 2293760, 112104, 112104, 0, 0, 229146, 317
82, 2293760, 113064, 113064, 0, 0, 13886, 317
83, 2293760, 114412, 114412, 0, 0, 15956, 317
84, 2293760, 115932, 115932, 0, 0, 241482, 317
85, 2293760, 116892, 116892, 0, 0, 13886, 317
86, 2293760, 118240, 118240, 0, 0, 15956, 317
87, 2293760, 119760, 119760, 0, 0, 228901, 317
88, 2293760, 120720, 120720, 0, 0, 13886, 317
89, 2293760, 121952, 121952, 0, 0, 15759, 317
90, 2293760, 124612, 124612, 0, 0, 14211, 317
91, 2293760, 125904, 125904, 0, 0, 25933, 317
92, 2293760, 126844, 126844, 0, 0, 13239, 317
93, 2293760, 128192, 128192, 0, 0, 15956, 317
94, 2293760, 129712, 129712, 0, 0, 229146, 317
95, 2293760, 130672, 130672, 0, 0, 13886, 317
96, 2293760, 132020, 132020, 0, 0, 15956, 317
97, 2293760, 133540, 133540, 0, 0, 241482, 317
98, 2293760, 134500, 134500, 0, 0, 13886, 317
99, 2293760, 135848, 135848, 0, 0, 15956, 317
100, 2293760, 137368, 137368, 0, 0, 228901, 317
101, 2359296, 138328, 138328, 0, 0, 14311, 317
102, 2359296, 139560, 139560, 0, 0, 15759, 317
103, 2359296, 142220, 142220, 0, 0, 14211, 317
104, 2359296, 143512, 143512, 0, 0, 25933, 317
105, 2359296, 144452, 144452, 0, 0, 13239, 317
106, 2359296, 145800, 145800, 0, 0, 15956, 317
107, 2359296, 147320, 147320, 0, 0, 229146, 317
108, 2359296, 148280, 148280, 0, 0, 13886, 317
109, 2359296, 149628, 149628, 0, 0, 15956, 317
110, 2359296, 151148, 151148, 0, 0, 241482, 317
111, 2359296, 152108, 152108, 0, 0, 13886, 317
112, 2359296, 153456, 153456, 0, 0, 15956, 317
113, 2359296, 154976, 154976, 0, 0, 228901, 317
114, 2359296, 155936, 155936, 0, 0, 13886, 317
115, 2359296, 157168, 157168, 0, 0, 15759, 317
116, 2359296, 159828, 159828, 0, 0, 14211, 317
117, 2359296, 161120, 161120, 0, 0, 25933, 317
118, 2359296, 162060, 162060, 0, 0, 13239, 317
119, 2359296, 163408, 163408, 0, 0, 15956, 317
120, 2359296, 164928, 164928, 0, 0, 229146, 317
121, 2359296, 165888, 165888, 0, 0, 13886, 317
122, 2359296, 167236, 167236, 0, 0, 15956, 317
123, 2359296, 168756, 168756, 0, 0, 241482, 317
124, 2359296, 169716, 169716, 0, 0, 13886, 317
125, 2359296, 171064, 171064, 0, 0, 15956, 317
126, 2359296, 172584, 172584, 0, 0, 228901, 317
127, 2359296, 173544, 173544, 0, 0, 13886, 317
128, 2359296, 174776, 174776, 0, 0, 15759, 317
129, 2359296, 177436, 177436, 0, 0, 14211, 317
130, 2359296, 178728, 178728, 0, 0, 25933, 317
131, 2359296, 179668, 179668, 0, 0, 13239, 317
132, 2359296, 181016, 181016, 0, 0, 15956, 317
133, 2359296, 182536, 182536, 0, 0, 229146, 317
134, 2359296, 183496, 183496, 0, 0, 13886, 317
135, 2359296, 184844, 184844, 0, 0, 15956, 317
136, 2359296, 186364, 186364, 0, 0, 241482, 317
137, 2359296, 187324, 187324, 0, 0, 13886, 317
138, 2359296, 188672, 188672, 0, 0, 15956, 317
139, 2359296, 190192, 190192, 0, 0, 228901, 317
140, 2359296, 191152, 191152, 0, 0, 13886, 317
141, 2359296, 192384, 192384, 0, 0, 15759, 317
142, 2359296, 195044, 195044, 0, 0, 14211, 317
143, 2359296, 196336, 196336, 0, 0, 25933, 317
144, 2359296, 197276, 197276, 0, 0, 13239, 317
145, 2359296, 198624, 198624, 0, 0, 15956, 317
146, 2359296, 200144, 200144, 0, 0, 229146, 317
147, 2359296, 201104, 201104, 0, 0, 13886, 317
148, 2359296, 202452, 202452, 0, 0, 15956, 317
149, 2424832, 203972, 203972, 0, 0, 241848, 317
150, 2424832, 204932, 204932, 0, 0, 13886, 317
151, 2424832, 206280, 206280, 0, 0, 15956, 317
152, 2424832, 207800, 207800, 0, 0, 228901, 317
153, 2424832, 208760, 208760, 0, 0, 13886, 317
154, 2424832, 209992, 209992, 0, 0, 15759, 317
155, 2424832, 212652, 212652, 0, 0, 14211, 317
156, 2424832, 213944, 213944, 0, 0, 25933, 317
157, 2424832, 214884, 214884, 0, 0, 13239, 317
158, 2424832, 216232, 216232, 0, 0, 15956, 317
159, 2424832, 217752, 217752, 0, 0, 229146, 317
160, 2424832, 218712, 218712, 0, 0, 13886, 317
161, 2424832, 220060, 220060, 0, 0, 15956, 317
162, 2424832, 221580, 221580, 0, 0, 241482, 317
163, 2424832, 222540, 222540, 0, 0, 13886, 317
164, 2424832, 223888, 223888, 0, 0, 15956, 317
165, 2424832, 225408, 225408, 0, 0, 228901, 317
166, 2424832, 226368, 226368, 0, 0, 13886, 317
167, 2424832, 227600, 227600, 0, 0, 15759, 317
168, 2424832, 230260, 230260, 0, 0, 14211, 317
169, 2424832, 231552, 231552, 0, 0, 25933, 317
170, 2424832, 232492, 232492, 0, 0, 13239, 317
171, 2424832, 233840, 233840, 0, 0, 15956, 317
172, 2424832, 235360, 235360, 0, 0, 229146, 317
173, 2424832, 236320, 236320, 0, 0, 13886, 317
174, 2424832, 237668, 237668, 0, 0, 15956, 317
175, 2424832, 239188, 239188, 0, 0, 241482, 317
176, 2424832, 240148, 240148, 0, 0, 13886, 317
177, 2424832, 241496, 241496, 0, 0, 15956, 317
178, 2424832, 243016, 243016, 0, 0, 228901, 317
179, 2424832, 243976, 243976, 0, 0, 13886, 317
180, 2424832, 245208, 245208, 0, 0, 15759, 317
181, 2424832, 247868, 247868, 0, 0, 14211, 317
182, 2424832, 249160, 249160, 0, 0, 25933, 317
183, 2424832, 250100, 250100, 0, 0, 13239, 317
184, 2424832, 251448, 251448, 0, 0, 15956, 317
185, 2424832, 252968, 252968, 0, 0, 229146, 317
186, 2424832, 253928, 253928, 0, 0, 13886, 317
187, 2424832, 255276, 255276, 0, 0, 15956, 317
188, 2424832, 256796, 256796, 0, 0, 241482, 317
189, 2424832, 257756, 257756, 0, 0, 13886, 317
190, 2424832, 259104, 259104, 0, 0, 15956, 317
191, 2424832, 260624, 260624, 0, 0, 228901, 317
192, 2424832, 261584, 261584, 0, 0, 13886, 317
193, 2424832, 262816, 262816, 0, 0, 15759, 317
194, 2424832, 265476, 265476, 0, 0, 14211, 317
195, 2424832, 266768, 266768, 0, 0, 25933, 317
196, 2424832, 267708, 267708, 0, 0, 13239, 317
197, 2424832, 269056, 269056, 0, 0, 15956, 317
198, 2490368, 270576, 270576, 0, 0, 229146, 317
199, 2490368, 271536, 271536, 0, 0, 13886, 317
200, 2490368, 272884, 272884, 0, 0, 15956, 317
201, 2490368, 274404, 274404, 0, 0, 241482, 317
202, 2490368, 275364, 275364, 0, 0, 13886, 317
203, 2490368, 276712, 276712, 0, 0, 15956, 317
204, 2490368, 278232, 278232, 0, 0, 228901, 317
205, 2490368, 279192, 279192, 0, 0, 13886, 317
206, 2490368, 280424, 280424, 0, 0, 15759, 317
207, 2490368, 283084, 283084, 0, 0, 14211, 317
208, 2490368, 284376, 284376, 0, 0, 25933, 317
209, 2490368, 285316, 285316, 0, 0, 13239, 317
210, 2490368, 286664, 286664, 0, 0, 15956, 317
211, 2490368, 288184, 288184, 0, 0, 229146, 317
212, 2490368, 289144, 289144, 0, 0, 13886, 317
213, 2490368, 290492, 290492, 0, 0, 15956, 317
214, 2490368, 292012, 292012, 0, 0, 241482, 317
215, 2490368, 292972, 292972, 0, 0, 13886, 317
216, 2490368, 294320, 294320, 0, 0, 15956, 317
217, 2490368, 295840, 295840, 0, 0, 228901, 317
218, 2490368, 296800, 296800, 0, 0, 13886, 317
219, 2490368, 298032, 298032, 0, 0, 15759, 317
220, 2490368, 300692, 300692, 0, 0, 14211, 317
221, 2490368, 301984, 301984, 0, 0, 25933, 317
222, 2490368, 302924, 302924, 0, 0, 13239, 317
223, 2490368, 304272, 304272, 0, 0, 15956, 317
224, 2490368, 305792, 305792, 0, 0, 229146, 317
225, 2490368, 306752, 306752, 0, 0, 13886, 317
226, 2490368, 308100, 308100, 0, 0, 15956, 317
227, 2490368, 309620, 309620, 0, 0, 241482, 317
228, 2490368, 310580, 310580, 0, 0, 13886, 317
229, 2490368, 311928, 311928, 0, 0, 15956, 317
230, 2490368, 313448, 313448, 0, 0, 228901, 317
231, 2490368, 314408, 314408, 0, 0, 13886, 317
232, 2490368, 315640, 315640, 0, 0, 15759, 317
233, 2490368, 318300, 318300, 0, 0, 14211, 317
234, 2490368, 319592, 319592, 0, 0, 25933, 317
235, 2490368, 320532, 320532, 0, 0, 13239, 317
236, 2490368, 321880, 321880, 0, 0, 15956, 317
237, 2490368, 323400, 323400, 0, 0, 229146, 317
238, 2490368, 324360, 324360, 0, 0, 13886, 317
239, 2490368, 325708, 325708, 0, 0, 15956, 317
240, 2490368, 327228, 327228, 0, 0, 241482, 317
241, 2490368, 328188, 328188, 0, 0, 13886, 317
242, 2490368, 329536, 329536, 0, 0, 15956, 317
243, 2490368, 331056, 331056, 0, 0, 228901, 317
244, 2490368, 332016, 332016, 0, 0, 13886, 317
245, 2490368, 333248, 333248, 0, 0, 15759, 317
246, 2555904, 335908, 335908, 0, 0, 14211, 317
247, 2555904, 337200, 337200, 0, 0, 25933, 317
248, 2555904, 338140, 338140, 0, 0, 13239, 317
249, 2555904, 339488, 339488, 0, 0, 15956, 317
250, 2555904, 341008, 341008, 0, 0, 229146, 317
251, 2555904, 341968, 341968, 0, 0, 13886, 317
252, 2555904, 343316, 343316, 0, 0, 15956, 317
253, 2555904, 344836, 344836, 0, 0, 241482, 317
254, 2555904, 345796, 345796, 0, 0, 13886, 317
255, 2555904, 347144, 347144, 0, 0, 15956, 317
256, 2555904, 348664, 348664, 0, 0, 228901, 317
257, 2555904, 349624, 349624, 0, 0, 13886, 317
258, 2555904, 350856, 350856, 0, 0, 15759, 317
259, 2555904, 353516, 353516, 0, 0, 14211, 317
260, 2555904, 354808, 354808, 0, 0, 25933, 317
261, 2555904, 355748, 355748, 0, 0, 13239, 317
262, 2555904, 357096, 357096, 0, 0, 15956, 317
263, 2555904, 358616, 358616, 0, 0, 229146, 317
264, 2555904, 359576, 359576, 0, 0, 13886, 317
265, 2555904, 360924, 360924, 0, 0, 15956, 317
266, 2555904, 362444, 362444, 0, 0, 241482, 317
267, 2555904, 363404, 363404, 0, 0, 13886, 317
268, 2555904, 364752, 364752, 0, 0, 15956, 317
269, 2555904, 366272, 366272, 0, 0, 228901, 317
270, 2555904, 367232, 367232, 0, 0, 13886, 317
271, 2555904, 368464, 368464, 0, 0, 15759, 317
272, 2555904, 371124, 371124, 0, 0, 14211, 317
273, 2555904, 372416, 372416, 0, 0, 25933, 317
274, 2555904, 373356, 373356, 0, 0, 13239, 317
275, 2555904, 374704, 374704, 0, 0, 15956, 317
276, 2555904, 376224, 376224, 0, 0, 229146, 317
277, 2555904, 377184, 377184, 0, 0, 13886, 317
278, 2555904, 378532, 378532, 0, 0, 15956, 317
279, 2555904, 380052, 380052, 0, 0, 241482, 317
280, 2555904, 381012, 381012, 0, 0, 13886, 317
281, 2555904, 382360, 382360, 0, 0, 15956, 317
282, 2555904, 383880, 383880, 0, 0, 228901, 317
283, 2555904, 384840, 384840, 0, 0, 13886, 317
284, 2555904, 386072, 386072, 0, 0, 15759, 317
285, 2555904, 388732, 388732, 0, 0, 14211, 317
286, 2555904, 390024, 390024, 0, 0, 25933, 317
287, 2555904, 390964, 390964, 0, 0, 13239, 317
288, 2555904, 392312, 392312, 0, 0, 15956, 317
289, 2555904, 393832, 393832, 0, 0, 229146, 317
290, 2555904, 394792, 394792, 0, 0, 13886, 317
291, 2555904, 396140, 396140, 0, 0, 15956, 317
292, 2555904, 397660, 397660, 0, 0, 241482, 317
293, 2555904, 398620, 398620, 0, 0, 13886, 317
294, 2555904, 399968, 399968, 0, 0, 15956, 317
295, 2621440, 401488, 401488, 0, 0, 228901, 317
296, 2621440, 402448, 402448, 0, 0, 13886, 317
297, 2621440, 403680, 403680, 0, 0, 15759, 317
298, 2621440, 406340, 406340, 0, 0, 14211, 317
299, 2621440, 407632, 407632, 0, 0, 25933, 317
300, 2621440, 408572, 408572, 0, 0, 13239, 317
301, 2621440, 409920, 409920, 0, 0, 15956, 317
302, 2621440, 411440, 411440, 0, 0, 229146, 317
303, 2621440, 412400, 412400, 0, 0, 13886, 317
304, 2621440, 413748, 413748, 0, 0, 15956, 317
305, 2621440, 415268, 415268, 0, 0, 241482, 317
306, 2621440, 416228, 416228, 0, 0, 13886, 317
307, 2621440, 417576, 417576, 0, 0, 15956, 317
308, 2621440, 419096, 419096, 0, 0, 228901, 317
309, 2621440, 420056, 420056, 0, 0, 13886, 317
310, 2621440, 421288, 421288, 0, 0, 15759, 317
311, 2621440, 423948, 423948, 0, 0, 14211, 317
312, 2621440, 425240, 425240, 0, 0, 25933, 317
313, 2621440, 426180, 426180, 0, 0, 13239, 317
314, 2621440, 427528, 427528, 0, 0, 15956, 317
315, 2621440, 429048, 429048, 0, 0, 229146, 317
316, 2621440, 430008, 430008, 0, 0, 13886, 317
317, 2621440, 431356, 431356, 0, 0, 15956, 317
318, 2621440, 432876, 432876, 0, 0, 241482, 317
319, 2621440, 433836, 433836, 0, 0, 13886, 317
320, 2621440, 435184, 435184, 0, 0, 15956, 317
321, 2621440, 436704, 436704, 0, 0, 228901, 317
322, 2621440, 437664, 437664, 0, 0, 13886, 317
323, 2621440, 438896, 438896, 0, 0, 15759, 317
324, 2621440, 441556, 441556, 0, 0, 14211, 317
325, 2621440, 442848, 442848, 0, 0, 25933, 317
326, 2621440, 443788, 443788, 0, 0, 13239, 317
327, 2621440, 445136, 445136, 0, 0, 15956, 317
328, 2621440, 446656, 446656, 0, 0, 229146, 317
329, 2621440, 447616, 447616, 0, 0, 13886, 317
330, 2621440, 448964, 448964, 0, 0, 15956, 317
331, 2621440, 450484, 450484, 0, 0, 241482, 317
332, 2621440, 451444, 451444, 0, 0, 13886, 317
333, 2621440, 452792, 452792, 0, 0, 15956, 317
334, 2621440, 454312, 454312, 0, 0, 228901, 317
335, 2621440, 455272, 455272, 0, 0, 13886, 317
336, 2621440, 456504, 456504, 0, 0, 15759, 317
337, 2621440, 459164, 459164, 0, 0, 14211, 317
338, 2621440, 460456, 460456, 0, 0, 25933, 317
339, 2621440, 461396, 461396, 0, 0, 13239, 317
340, 2621440, 462744, 462744, 0, 0, 15956, 317
341, 2621440, 464264, 464264, 0, 0, 229146, 317
342, 2621440, 465224, 465224, 0, 0, 13886, 317
343, 2686976, 466572, 466572, 0, 0, 15956, 317
344, 2686976, 468092, 468092, 0, 0, 241482, 317
345, 2686976, 469052, 469052, 0, 0, 13886, 317
346, 2686976, 470400, 470400, 0, 0, 15956, 317
347, 2686976, 471920, 471920, 0, 0, 228901, 317
348, 2686976, 472880, 472880, 0, 0, 13886, 317
349, 2686976, 474112, 474112, 0, 0, 15759, 317
350, 2686976, 476772, 476772, 0, 0, 14211, 317
351, 2686976, 478064, 478064, 0, 0, 25933, 317
352, 2686976, 479004, 479004, 0, 0, 13239, 317
353, 2686976, 480352, 480352, 0, 0, 15956, 317
354, 2686976, 481872, 481872, 0, 0, 229146, 317
355, 2686976, 482832, 482832, 0, 0, 13886, 317
356, 2686976, 484180, 484180, 0, 0, 15956, 317
357, 2686976, 485700, 485700, 0, 0, 241482, 317
358, 2686976, 486660, 486660, 0, 0, 13886, 317
359, 2686976, 488008, 488008, 0, 0, 15956, 317
360, 2686976, 489528, 489528, 0, 0, 228901, 317
361, 2686976, 490488, 490488, 0, 0, 13886, 317
362, 2686976, 491720, 491720, 0, 0, 15759, 317
363, 2686976, 494380, 494380, 0, 0, 14211, 317
364, 2686976, 495672, 495672, 0, 0, 25933, 317
365, 2686976, 496612, 496612, 0, 0, 13239, 317
366, 2686976, 497960, 497960, 0, 0, 15956, 317
367, 2686976, 499480, 499480, 0, 0, 229146, 317
368, 2686976, 500440, 500440, 0, 0, 13886, 317
369, 2686976, 501788, 501788, 0, 0, 15956, 317
370, 2686976, 503308, 503308, 0, 0, 241482, 317
371, 2686976, 504268, 504268, 0, 0, 13886, 317
372, 2686976, 505616, 505616, 0, 0, 15956, 317
373, 2686976, 507136, 507136, 0, 0, 228901, 317
374, 2686976, 508096, 508096, 0, 0, 13886, 317
375, 2686976, 509328, 509328, 0, 0, 15759, 317
376, 2686976, 511988, 511988, 0, 0, 14211, 317
377, 2686976, 513280, 513280, 0, 0, 25933, 317
378, 2686976, 514220, 514220, 0, 0, 13239, 317
379, 2686976, 515568, 515568, 0, 0, 15956, 317
380, 2686976, 517088, 517088, 0, 0, 229146, 317
381, 2686976, 518048, 518048, 0, 0, 13886, 317
382, 2686976, 519396, 519396, 0, 0, 15956, 317
383, 2686976, 520916, 520916, 0, 0, 241482, 317
384, 2686976, 521876, 521876, 0, 0, 13886, 317
385, 2686976, 523224, 523224, 0, 0, 15956, 317
386, 2686976, 524744, 524744, 0, 0, 228901, 317
387, 2686976, 525704, 525704, 0, 0, 13886, 317
388, 2686976, 526936, 526936, 0, 0, 15759, 317
389, 2686976, 529596, 529596, 0, 0, 14211, 317

