Step, Memory, Heap, Allocated, Reclaimed, Live, Mutator, Collector, Cycles
76, 39911424, 33129032, 113608376, 80479344, 22801568, 139216625, 322, 3089277254938
77, 39911424, 34850280, 115329624, 80479344, 22801568, 139217848, 322, 3089272769270
78, 39911424, 28881784, 117050840, 88169056, 28881568, 139216551, 868397259, 3089241465676
79, 39911424, 30602904, 118771960, 88169056, 28881568, 139212956, 322, 3089236980172
80, 39911424, 32324216, 120493272, 88169056, 28881568, 141072249, 322, 3089232437446
81, 39911424, 32325552, 120494608, 88169056, 28881568, 1705981419, 322, 3089179757761
82, 39911424, 32326864, 120495920, 88169056, 28881568, 1705980733, 322, 3089127077947
83, 39911424, 32328176, 120497232, 88169056, 28881568, 1705980733, 322, 3089074398133
84, 39911424, 32329488, 120498544, 88169056, 28881568, 1705980733, 322, 3089021718319
85, 39911424, 32330800, 120499856, 88169056, 28881568, 1705980733, 322, 3088969038475
86, 39911424, 32332112, 120501168, 88169056, 28881568, 1705980733, 322, 3088916358631
87, 39911424, 32333424, 120502480, 88169056, 28881568, 1705980733, 322, 3088863678817
88, 39911424, 32334736, 120503792, 88169056, 28881568, 1705980733, 322, 3088810999003
89, 39911424, 32336048, 120505104, 88169056, 28881568, 1705980733, 322, 3088758319128
90, 39911424, 32337360, 120506416, 88169056, 28881568, 1705980733, 322, 3088705639314

