Step, Memory, Heap, Allocated, Reclaimed, Live, Mutator, Collector
57, 458752, 51184, 2994924, 2754596, 92188, 8094, 261
58, 458752, 54924, 3065500, 2813792, 92188, 8091, 261
59, 458752, 131144, 3141720, 2813792, 92188, 8091, 261
60, 458752, 64492, 3221668, 2946080, 92188, 8091, 261
61, 458752, 130064, 3287240, 2946080, 92188, 8091, 261
62, 458752, 83276, 3374764, 3057936, 92188, 8091, 261
63, 458752, 153816, 3445304, 3057936, 92188, 8091, 261
64, 458752, 44796, 3575136, 3287188, 92188, 2607153, 563995
65, 458752, 3800, 3862684, 3605132, 92188, 6884, 261
66, 458752, 51184, 3910068, 3605132, 92188, 8094, 261
67, 458752, 55116, 3979436, 3662968, 92188, 8091, 261
68, 458752, 134760, 4059080, 3662968, 92188, 8091, 261
69, 458752, 64972, 4141956, 3801120, 92188, 8091, 261
70, 458752, 132872, 4209856, 3801120, 92188, 8091, 261
71, 458752, 84076, 4297508, 3915024, 92188, 8091, 261
72, 458752, 148208, 4361640, 3915024, 92188, 8091, 261
73, 458752, 44796, 4489120, 4136556, 92188, 2633516, 563042
74, 458752, 3800, 4776668, 4454500, 92188, 6884, 261
75, 458752, 51184, 4824052, 4454500, 92188, 8094, 261
76, 458752, 54668, 4891324, 4510752, 92188, 8091, 261
77, 458752, 121000, 4957656, 4510752, 92188, 8091, 261
78, 458752, 72748, 5038740, 4626048, 92188, 8091, 261
79, 458752, 137800, 5103792, 4626048, 92188, 8091, 261
80, 458752, 53036, 5238668, 4835464, 92188, 8091, 261
81, 458752, 123200, 5308832, 4835464, 92188, 8091, 261
82, 458752, 44796, 5387568, 4985476, 92188, 1358656, 554037
83, 458752, 3800, 5675116, 5303420, 92188, 6884, 261
84, 458752, 51184, 5722500, 5303420, 92188, 8094, 261
85, 458752, 55628, 5790348, 5359272, 92188, 8091, 261
86, 458752, 121128, 5855848, 5359272, 92188, 8091, 261
87, 458752, 73644, 5936908, 5473768, 92188, 8091, 261
88, 458752, 137976, 6001240, 5473768, 92188, 8091, 261
89, 458752, 74988, 6111972, 5632032, 92188, 8091, 261
90, 458752, 175704, 6212688, 5632032, 92188, 8091, 261
91, 458752, 44796, 6292936, 5834428, 92188, 1326517, 560616
92, 458752, 3800, 6580484, 6152372, 92188, 6884, 261
93, 458752, 51184, 6627868, 6152372, 92188, 8094, 261
94, 458752, 55116, 6695732, 6208752, 92188, 8091, 261
95, 458752, 123984, 6764600, 6208752, 92188, 8091, 261
96, 458752, 72268, 6844940, 6326696, 92188, 8091, 261
97, 458752, 137016, 6909688, 6326696, 92188, 8091, 261
98, 458752, 53260, 7038932, 6529664, 92188, 8091, 261
99, 458752, 119512, 7105184, 6529664, 92188, 8091, 261
100, 458752, 44796, 7190992, 6682964, 92188, 1513644, 554416
101, 458752, 3800, 7478540, 7000908, 92188, 6884, 261
102, 458752, 51184, 7525924, 7000908, 92188, 8094, 261
103, 458752, 54572, 7597132, 7061072, 92188, 8091, 261
104, 458752, 117840, 7660400, 7061072, 92188, 8091, 261
105, 458752, 71788, 7740516, 7173320, 92188, 8091, 261
106, 458752, 135728, 7804456, 7173320, 92188, 8091, 261
107, 458752, 89484, 7893100, 7285544, 92188, 8091, 261
108, 458752, 156968, 7960584, 7285544, 92188, 8091, 261
109, 458752, 44796, 8104968, 7531964, 92188, 2993150, 566163
110, 458752, 3800, 8392516, 7849908, 92188, 6884, 261
111, 458752, 51184, 8439900, 7849908, 92188, 8094, 261
112, 458752, 54252, 8509044, 7908392, 92188, 8091, 261
113, 458752, 116416, 8571208, 7908392, 92188, 8091, 261
114, 458752, 72300, 8651412, 8018832, 92188, 8091, 261
115, 458752, 52728, 8767408, 8144712, 92188, 8091, 853820
116, 458752, 116224, 8830904, 8144712, 92188, 8091, 261
117, 458752, 71628, 8911644, 8256160, 92188, 8091, 261
118, 458752, 170404, 9010420, 8256160, 92188, 1984281, 261
119, 589824, 3800, 9301896, 8699712, 92188, 6884, 261
120, 589824, 167760, 9478784, 8705200, 166300, 8094, 261
121, 589824, 224760, 9535784, 8705200, 166300, 8091, 261
122, 589824, 287076, 9598100, 8705200, 166300, 8091, 261
123, 589824, 194620, 9680992, 8861420, 193164, 8091, 261
124, 589824, 258488, 9744860, 8861420, 193164, 8091, 261
125, 589824, 323276, 9809648, 8861420, 193164, 8091, 261
126, 589824, 221948, 9905580, 9030112, 220492, 8091, 261
127, 589824, 288168, 9971800, 9030112, 220492, 8091, 261
128, 589824, 354764, 10038396, 9030112, 220492, 8091, 261
129, 655360, 247932, 10149480, 9202164, 246476, 8091, 261
130, 655360, 314104, 10215652, 9202164, 246476, 8091, 261
131, 655360, 204572, 10394072, 9459332, 246476, 8091, 261
132, 655360, 312248, 10501748, 9459332, 246476, 8091, 261
133, 655360, 190312, 10586376, 9645912, 246476, 8091, 2796456
134, 655360, 256232, 10652296, 9645912, 246476, 8091, 261
135, 655360, 320964, 10717028, 9645912, 246476, 8091, 261
136, 655360, 218140, 10812224, 9815460, 246476, 8091, 261
137, 655360, 282872, 10876956, 9815460, 246476, 8091, 261
138, 655360, 346476, 10940560, 9815460, 246476, 8091, 261
139, 655360, 244892, 11055036, 9985800, 246476, 8091, 261
140, 655360, 309368, 11119512, 9985800, 246476, 8091, 261
141, 655360, 372972, 11183116, 9985800, 246476, 8091, 261
142, 655360, 271420, 11295784, 10153556, 269964, 8091, 261
143, 655360, 337112, 11361476, 10153556, 269964, 8091, 261
144, 655360, 399156, 11423520, 10153556, 269964, 8091, 261
145, 655360, 464512, 11488876, 10153556, 269964, 8091, 261
146, 786432, 304604, 11640504, 10382892, 303148, 8091, 261
147, 786432, 455120, 11791020, 10382892, 303148, 8091, 261
148, 786432, 166796, 11956780, 10816160, 303148, 3716269, 1903005
149, 1179648, 3800, 13075724, 12058604, 303148, 6884, 261
150, 1179648, 167760, 13252540, 12064028, 303148, 8094, 261
151, 1179648, 229864, 13314644, 12064028, 303148, 8091, 261
152, 1179648, 293244, 13378024, 12064028, 303148, 8091, 261
153, 1179648, 183932, 13477292, 12252792, 303148, 8091, 261
154, 1179648, 249664, 13543024, 12252792, 303148, 8091, 261
155, 1179648, 315996, 13609356, 12252792, 303148, 8091, 261
156, 1179648, 209628, 13703040, 12424564, 303148, 8091, 261
157, 1179648, 274152, 13767564, 12424564, 303148, 8091, 261
158, 1179648, 340492, 13833904, 12424564, 303148, 8091, 261
159, 1179648, 236732, 13946436, 12595376, 303148, 8091, 261
160, 1179648, 303552, 14013256, 12595376, 303148, 8091, 261
161, 1179648, 367788, 14077492, 12595376, 303148, 8091, 261
162, 1179648, 262108, 14188056, 12765372, 303148, 8091, 261
163, 1179648, 328872, 14254820, 12765372, 303148, 8091, 261
164, 1179648, 401300, 14327248, 12765372, 303148, 8091, 261
165, 1179648, 288860, 14441644, 12944832, 303148, 8091, 261
166, 1179648, 352680, 14505464, 12944832, 303148, 8091, 261
167, 1179648, 417236, 14570020, 12944832, 303148, 8091, 261
168, 1179648, 480616, 14633400, 12944832, 303148, 8091, 261
169, 1179648, 325948, 14779812, 13163384, 324492, 8091, 261
170, 1179648, 392936, 14846800, 13163384, 324492, 8091, 261
171, 1179648, 456468, 14910332, 13163384, 324492, 8091, 261
172, 1179648, 525168, 14979032, 13163384, 324492, 8091, 261
173, 1179648, 361372, 15133708, 13397728, 359916, 8091, 261
174, 1179648, 429144, 15201480, 13397728, 359916, 8091, 261
175, 1179648, 494548, 15266884, 13397728, 359916, 8091, 261
176, 1179648, 337148, 15487080, 13690140, 359916, 8091, 261
177, 1179648, 170748, 15795972, 14143896, 359916, 8091, 261
178, 1179648, 199260, 15824484, 14143896, 359916, 474144, 261
179, 1179648, 3800, 16944444, 15418804, 359916, 6884, 261
180, 1179648, 167760, 17121260, 15424228, 359916, 8094, 261
181, 1179648, 230192, 17183692, 15424228, 359916, 8091, 261
182, 1179648, 294580, 17248080, 15424228, 359916, 8091, 261
183, 1179648, 193372, 17335228, 15593096, 359916, 8091, 261
184, 1179648, 256496, 17398352, 15593096, 359916, 8091, 261
185, 1179648, 321076, 17462932, 15593096, 359916, 8091, 261
186, 1179648, 221052, 17561136, 15762756, 359916, 8091, 261
187, 1179648, 303240, 17643324, 15762756, 359916, 8091, 261
188, 1179648, 183932, 17786976, 16004252, 359916, 8091, 261
189, 1179648, 247384, 17850428, 16004252, 359916, 8091, 261
190, 1179648, 313612, 17916656, 16004252, 359916, 8091, 261
191, 1179648, 212380, 18009964, 16170600, 359916, 8091, 261
192, 1179648, 274824, 18072408, 16170600, 359916, 8091, 261
193, 1179648, 342308, 18139892, 16170600, 359916, 8091, 261
194, 1179648, 238812, 18254112, 16342732, 359916, 8091, 261
195, 1179648, 303784, 18319084, 16342732, 359916, 8091, 261
196, 1179648, 369956, 18385256, 16342732, 359916, 8091, 261
197, 1179648, 266908, 18496924, 16511104, 359916, 8091, 261
198, 1179648, 331888, 18561904, 16511104, 359916, 8091, 261
199, 1179648, 400292, 18630308, 16511104, 359916, 8091, 261
200, 1179648, 465440, 18695456, 16511104, 359916, 8091, 261
201, 1179648, 301308, 18844636, 16742264, 359916, 8091, 261
202, 1179648, 365136, 18908464, 16742264, 359916, 8091, 261
203, 1179648, 433388, 18976716, 16742264, 359916, 8091, 261
204, 1179648, 500808, 19044136, 16742264, 359916, 8091, 261
205, 1179648, 337116, 19189788, 16968496, 359916, 8091, 261
206, 1179648, 412608, 19265280, 16968496, 359916, 8091, 261
207, 1179648, 204668, 19552508, 17426592, 359916, 8091, 261
208, 1179648, 278156, 19625996, 17426592, 359916, 1740295, 261
209, 1310720, 3800, 20748420, 18780396, 359916, 6884, 261
210, 1310720, 167760, 20925236, 18785820, 359916, 8094, 261
211, 1310720, 231672, 20989148, 18785820, 359916, 8091, 261
212, 1310720, 300956, 21058432, 18785820, 359916, 8091, 261
213, 1310720, 189276, 21143756, 18963200, 359916, 8091, 261
214, 1310720, 255144, 21209624, 18963200, 359916, 8091, 261
215, 1310720, 318812, 21273292, 18963200, 359916, 8091, 261
216, 1310720, 215836, 21365800, 19130356, 359916, 8091, 261
217, 1310720, 281272, 21431236, 19130356, 359916, 8091, 261
218, 1310720, 348836, 21498800, 19130356, 359916, 8091, 261
219, 1310720, 241340, 21606020, 19299504, 359916, 8091, 261
220, 1310720, 309128, 21673808, 19299504, 359916, 8091, 261
221, 1310720, 372708, 21737388, 19299504, 359916, 8091, 261
222, 1310720, 267228, 21852256, 19473324, 359916, 8091, 261
223, 1310720, 334440, 21919468, 19473324, 359916, 8091, 261
224, 1310720, 403140, 21988168, 19473324, 359916, 8091, 261
225, 1310720, 468936, 22053964, 19473324, 359916, 8091, 261
226, 1310720, 356288, 22168176, 19652712, 359916, 8091, 261
227, 1310720, 420636, 22232524, 19652712, 359916, 8091, 261
228, 1310720, 484208, 22296096, 19652712, 359916, 8091, 261
229, 1310720, 327900, 22443964, 19874208, 359916, 8091, 261
230, 1310720, 393440, 22509504, 19874208, 359916, 8091, 261
231, 1310720, 458508, 22574572, 19874208, 359916, 8091, 261
232, 1310720, 525224, 22641288, 19874208, 359916, 8091, 261
233, 1310720, 364380, 22793076, 20102800, 362924, 8091, 261
234, 1310720, 430200, 22858896, 20102800, 362924, 8091, 261
235, 1310720, 507900, 22936596, 20102800, 362924, 8091, 261
236, 1310720, 269532, 23209432, 20558596, 362924, 8091, 261
237, 1310720, 462408, 23402308, 20558596, 362924, 8091, 261
238, 1310720, 166796, 23466316, 20900264, 362924, 874435, 1891445
239, 1310720, 3800, 24585260, 22142708, 362924, 6884, 261
240, 1310720, 167760, 24762076, 22148132, 362924, 8094, 261
241, 1310720, 229496, 24823812, 22148132, 362924, 8091, 261
242, 1310720, 301564, 24895880, 22148132, 362924, 8091, 261
243, 1310720, 186684, 24981516, 22328992, 362924, 8091, 261
244, 1310720, 262464, 25057296, 22328992, 362924, 8091, 261
245, 1310720, 329684, 25124516, 22328992, 362924, 8091, 261
246, 1310720, 202620, 25215536, 22518468, 362924, 8091, 261
247, 1310720, 268424, 25281340, 22518468, 362924, 8091, 261
248, 1310720, 332508, 25345424, 22518468, 362924, 8091, 261
249, 1310720, 229148, 25441044, 22688608, 362924, 8091, 261
250, 1310720, 295536, 25507432, 22688608, 362924, 8091, 261
251, 1310720, 359660, 25571556, 22688608, 362924, 8091, 261
252, 1310720, 254524, 25684144, 22860268, 362924, 8091, 261
253, 1310720, 323544, 25753164, 22860268, 362924, 8091, 261
254, 1310720, 389188, 25818808, 22860268, 362924, 8091, 261
255, 1310720, 280860, 25928860, 23031768, 362924, 8091, 261
256, 1310720, 342544, 25990544, 23031768, 362924, 8091, 261
257, 1310720, 409500, 26057500, 23031768, 362924, 8091, 261
258, 1310720, 477968, 26125968, 23031768, 362924, 8091, 261
259, 1310720, 315804, 26271996, 23257528, 362924, 8091, 261
260, 1310720, 383168, 26339360, 23257528, 362924, 8091, 261
261, 1310720, 449668, 26405860, 23257528, 362924, 8091, 261
262, 1310720, 513504, 26469696, 23257528, 362924, 8091, 261
263, 1310720, 352796, 26617100, 23482088, 362924, 8091, 261
264, 1310720, 420032, 26684336, 23482088, 362924, 8091, 261
265, 1310720, 486188, 26750492, 23482088, 362924, 8091, 261
266, 1310720, 340284, 26961496, 23754340, 362924, 8091, 261
267, 1310720, 205148, 27254012, 24146952, 362924, 8091, 261
268, 1310720, 281748, 27330612, 24146952, 362924, 1791140, 261
269, 1310720, 3800, 28453148, 25504348, 362924, 6884, 261

