Step, Memory, Heap, Allocated, Reclaimed, Live, Mutator, Collector
35, 87818240, 22801968, 1148205512, 1076408000, 22801740, 912930573, 796558036
36, 87818240, 22801968, 1213057468, 1138602772, 22801740, 912930573, 796558069
37, 87818240, 22801968, 1277909424, 1200797544, 22801740, 912930573, 796558069
38, 87818240, 22801968, 1342761380, 1262992316, 22801740, 912930573, 796558069
39, 87818240, 22801968, 1407613336, 1325187088, 22801740, 912930573, 796558069
40, 87818240, 22801968, 1421168076, 1337639108, 22801740, 78653296, 794059645
41, 87818240, 22801968, 1433929832, 1349322168, 22801740, 72752666, 797629964
42, 87818240, 22801968, 1446691324, 1361004972, 22801740, 72397494, 801300278
43, 87818240, 22801968, 1459452944, 1372687904, 22801740, 71991112, 804971068
44, 87818240, 22801968, 1472214828, 1384371092, 22801740, 72206508, 808640370
45, 87818240, 22801968, 1484976448, 1396054024, 22801740, 71708872, 812310316
46, 87818240, 22801968, 1497738068, 1407736956, 22801740, 70946824, 815979924
47, 87818240, 33884708, 1508820808, 1407736956, 22801740, 68389846, 261
48, 87818240, 22801968, 1521268896, 1429862752, 22801740, 67510794, 824730352
49, 87818240, 33844964, 1532311892, 1429862752, 22801740, 67041313, 261
50, 87818240, 22801968, 1544758468, 1451948548, 22801740, 67660966, 832064667
51, 87818240, 33844836, 1555801336, 1451948548, 22801740, 67445007, 261
52, 87818240, 22801968, 1568248304, 1474034600, 22801740, 67396060, 839404585
53, 87818240, 33844900, 1579291236, 1474034600, 22801740, 66952184, 261
54, 87818240, 22801968, 1591737748, 1496120268, 22801740, 66977789, 846744931
55, 87818240, 33845028, 1602780808, 1496120268, 22801740, 66502794, 261
56, 87818240, 22801968, 1615227192, 1518205936, 22801740, 66112747, 854085779
57, 87818240, 33845156, 1626270380, 1518205936, 22801740, 68128540, 261
58, 87818240, 22801968, 1638716964, 1540291924, 22801740, 67436518, 861425201
59, 87818240, 33845092, 1649760088, 1540291924, 22801740, 66856691, 261
60, 87818240, 22801968, 1671859476, 1571738140, 22801740, 294889018, 866179401
61, 87818240, 22801968, 1693613700, 1592141172, 22801740, 294888558, 794093296
62, 87818240, 22801968, 1715367924, 1612544204, 22801740, 294888558, 794093296
63, 87818240, 22801968, 1737122148, 1632947236, 22801740, 294888558, 794093296
64, 87818240, 22801968, 1758876372, 1653350268, 22801740, 294888558, 794093296
65, 87818240, 22801968, 1780630596, 1673753300, 22801740, 294888558, 794093296
66, 87818240, 22801968, 1802384820, 1694156332, 22801740, 294888558, 794093296
67, 87818240, 22801968, 1824139044, 1714559364, 22801740, 294888558, 794093296
68, 87818240, 22801968, 1845893268, 1734962396, 22801740, 294888558, 794093296
69, 87818240, 22801968, 1867647492, 1755365428, 22801740, 294888558, 794093296
70, 87818240, 22801968, 1884534456, 1771048688, 22801740, 172114785, 837240079
71, 87818240, 22801968, 1901420900, 1786731444, 22801740, 172635578, 797680982
72, 87818240, 22801968, 1918307888, 1802414728, 22801740, 173265716, 799731454
73, 87818240, 22801968, 1935194060, 1818097220, 22801740, 171435869, 801781058
74, 87818240, 22801968, 1952080864, 1833780328, 22801740, 171793462, 803831428
75, 87818240, 22801968, 1968967212, 1849462996, 22801740, 172219867, 805880944
76, 87818240, 22801968, 1985853832, 1865145928, 22801740, 172198712, 807932354
77, 87818240, 22801968, 2002740820, 1880829212, 22801740, 172602996, 809981915
78, 87818240, 22801968, 2019627352, 1896512056, 22801740, 172643929, 812031195
79, 87818240, 22801968, 2036513796, 1912194812, 22801740, 172981114, 814081427
80, 87818240, 22801968, 2053400512, 1927877832, 22801740, 172700023, 816131849
81, 87818240, 22801968, 2070287316, 1943560940, 22801740, 173125462, 818181226
82, 87818240, 22801968, 2087230384, 1959298608, 22801740, 174274048, 820238372
83, 87818240, 22801968, 2105024508, 1975861540, 22801740, 181937672, 822391523
84, 87818240, 22801968, 2122818632, 1992424472, 22801740, 182627144, 824442370
85, 87818240, 22801968, 2140613116, 2008987756, 22801740, 183080068, 826491018
86, 87818240, 22801968, 2158407240, 2025550688, 22801740, 182882604, 828541822
87, 87818240, 22801968, 2176201180, 2042113444, 22801740, 183248842, 830591069
88, 87818240, 22801968, 2193995480, 2058676552, 22801740, 183710630, 832641830
89, 87818240, 22801968, 2212880052, 2076296892, 22801740, 196346466, 834823497
90, 416481280, 22801968, 2606389148, 2457189492, 22801740, 2344859602, 949263470
91, 416481280, 22801968, 2623276476, 2472873108, 22801740, 170336671, 860540562
92, 416481280, 22801968, 2640163096, 2488556040, 22801740, 171090936, 860399655
93, 416481280, 22801968, 2657049900, 2504239148, 22801740, 171524726, 860259952
94, 416481280, 22801968, 2673936344, 2519921904, 22801740, 171417146, 860119415
95, 416481280, 22801968, 2690823060, 2535604924, 22801740, 171811863, 859980080
96, 416481280, 22801968, 2707709776, 2551287944, 22801740, 171995479, 859839704
97, 416481280, 22801968, 2724596308, 2566970788, 22801740, 171970265, 859699647
98, 416481280, 22801968, 2741482840, 2582653632, 22801740, 171626137, 859559495
99, 416481280, 22801968, 2758369828, 2598336916, 22801740, 172022964, 859420233
100, 416481280, 22801968, 2775256176, 2614019584, 22801740, 172359707, 859279249
101, 416481280, 22801968, 2792143068, 2629702780, 22801740, 172114325, 859139824
102, 416481280, 22801968, 2809029512, 2645385536, 22801740, 172635578, 858999351
103, 416481280, 22801968, 2825916500, 2661068820, 22801740, 173265716, 858860121
104, 416481280, 22801968, 2842802672, 2676751312, 22801740, 171435869, 858719137
105, 416481280, 22801968, 2859689476, 2692434420, 22801740, 171793462, 858579648
106, 416481280, 22801968, 2876575824, 2708117088, 22801740, 172219867, 858439305
107, 416481280, 22801968, 2893462444, 2723800020, 22801740, 172198712, 858300127
108, 416481280, 22801968, 2910349432, 2739483304, 22801740, 172602996, 858160433
109, 416481280, 22801968, 2927235964, 2755166148, 22801740, 172643929, 858019415
110, 416481280, 22801968, 2944122408, 2770848904, 22801740, 172981114, 857879647
111, 416481280, 22801968, 2961009124, 2786531924, 22801740, 172700023, 857739928
112, 416481280, 22801968, 2977895928, 2802215032, 22801740, 173125462, 857599744
113, 416481280, 22801968, 2994838996, 2817952700, 22801740, 174274048, 857466294
114, 416481280, 22801968, 3012633120, 2834515632, 22801740, 181937672, 857429892
115, 416481280, 22801968, 3030427244, 2851078564, 22801740, 182627144, 857290292
116, 416481280, 22801968, 3048221728, 2867641848, 22801740, 183080068, 857149685
117, 416481280, 22801968, 3066015852, 2884204780, 22801740, 182882604, 857010348
118, 416481280, 22801968, 3083809792, 2900767536, 22801740, 183248842, 856869587
119, 416481280, 22801968, 3101604092, 2917330644, 22801740, 183710630, 856730348
120, 416481280, 22801968, 3120488664, 2934950984, 22801740, 196346466, 856722603
121, 416481280, 23561968, 3148043812, 2960219156, 23561740, 284204402, 888245327
122, 416481280, 24321968, 3175975692, 2985829612, 24321740, 288075999, 918104743
123, 416481280, 25081968, 3204154824, 3011656800, 25081740, 290535992, 952341811
124, 416481280, 25841968, 3231499580, 3036651860, 25841740, 281108360, 901517647
125, 416481280, 26601968, 3259345712, 3062110072, 26601740, 286359276, 931396360
126, 416481280, 27361968, 3288073804, 3088400492, 27361740, 295784200, 955534385
127, 416481280, 28121968, 3316061916, 3113950324, 28121740, 287392771, 991046080
128, 416481280, 28881968, 3344853480, 3140256232, 28881740, 295959672, 1009395881
129, 416481280, 29641968, 3374176936, 3167054880, 29641740, 301544903, 1033493932
130, 416481280, 30401968, 3402195728, 3192565368, 30401740, 286943407, 1161042511
131, 416481280, 30401968, 3490839096, 3277600296, 30401740, 1246331921, 1163332347
132, 416481280, 30401968, 3579482580, 3362635340, 30401740, 1246331461, 1062330315
133, 416481280, 30401968, 3668125884, 3447670204, 30401740, 1246331461, 1062330323
134, 416481280, 30401968, 3756769188, 3532705068, 30401740, 1246331461, 1062330323
135, 416481280, 30401968, 3845412492, 3617739932, 30401740, 1246331461, 1062330323
136, 416481280, 30401968, 3934055796, 3702774796, 30401740, 1246331461, 1062330323
137, 416481280, 30401968, 4022699100, 3787809660, 30401740, 1246331461, 1062330323
138, 416481280, 30401968, 4111342404, 3872844524, 30401740, 1246331461, 1062330323
139, 416481280, 30401968, 4199985708, 3957879388, 30401740, 1246331461, 1062330323
140, 416481280, 30401968, 4288629012, 4042914252, 30401740, 1246331461, 1062330323

