Step, Memory, Heap, Allocated, Reclaimed, Live, Mutator, Collector
94, 40042496, 21278564, 152831860, 122539304, 21260120, 305009492, 261
95, 40042496, 22878932, 154432228, 122539304, 21260120, 305009492, 261
96, 40042496, 24479300, 156032596, 122539304, 21260120, 23708516, 261
97, 40042496, 26079668, 157632964, 122539304, 21260120, 23708494, 261
98, 40042496, 27680036, 159233332, 122539304, 21260120, 23708494, 261
99, 40042496, 29280404, 160833700, 122539304, 21260120, 23708494, 261
100, 40042496, 30880772, 162434068, 122539304, 21260120, 23708494, 261
101, 40042496, 32481140, 164034436, 122539304, 21260120, 23708494, 261
102, 40042496, 22860352, 166650116, 133760460, 21260120, 23708494, 253593635
103, 40042496, 24460720, 168250484, 133760460, 21260120, 23708538, 261
104, 40042496, 26061088, 169850852, 133760460, 21260120, 23708494, 261
105, 40042496, 27661456, 171451220, 133760460, 21260120, 23708494, 261
106, 40042496, 29261824, 173051588, 133760460, 21260120, 23708494, 261
107, 40042496, 30862192, 174651956, 133760460, 21260120, 23708494, 261
108, 40042496, 32462560, 176252324, 133760460, 21260120, 23708494, 261
109, 40042496, 22860352, 178867428, 144963036, 21260120, 23708494, 243791313
110, 40042496, 24460720, 180467796, 144963036, 21260120, 23708538, 261
111, 40042496, 26061088, 182068164, 144963036, 21260120, 23708494, 261
112, 40042496, 27661456, 183668532, 144963036, 21260120, 23708494, 261
113, 40042496, 29261824, 185268900, 144963036, 21260120, 23708494, 261
114, 40042496, 30862192, 186869268, 144963036, 21260120, 23708494, 261
115, 40042496, 32462560, 188469636, 144963036, 21260120, 23708494, 261
116, 40042496, 22860352, 191084740, 156165612, 21260120, 23708494, 233991313
117, 40042496, 24460720, 192685108, 156165612, 21260120, 23708538, 261
118, 40042496, 26061088, 194285476, 156165612, 21260120, 23708494, 261
119, 40042496, 27661456, 195885844, 156165612, 21260120, 23708494, 261
120, 40042496, 27661632, 195886020, 156165612, 21260120, 23708494, 261
121, 40042496, 30921764, 199146152, 156165612, 21260120, 4643, 261
122, 40042496, 33351680, 201576068, 156165612, 21260120, 63258062, 261
123, 40042496, 3674360, 205463272, 188687616, 21260120, 43479522, 14296113
124, 40042496, 4711268, 209045204, 191117536, 21260120, 53364740, 15598850
125, 40042496, 6266628, 213592752, 193962220, 21260120, 68192540, 23991439
126, 40042496, 4400168, 215389232, 197429048, 21260120, 90434188, 37280246
127, 40042496, 8599668, 221326884, 199029416, 21260120, 23708860, 30920623
128, 40042496, 5799992, 223196268, 203429460, 21260120, 123796660, 56513330
129, 40042496, 7400360, 224796636, 203429460, 21260120, 23708860, 261
130, 40042496, 5799992, 226628548, 206630196, 21260120, 23708816, 46475587
131, 40042496, 13699596, 234528152, 206630196, 21260120, 23708860, 261
132, 40042496, 7899728, 236556912, 214030432, 21260120, 173840324, 84164858
133, 40042496, 9500096, 238157280, 214030432, 21260120, 23708860, 261
134, 40042496, 11100464, 239757648, 214030432, 21260120, 23708816, 261
135, 40042496, 7899728, 241705184, 218831536, 21260120, 23708816, 69007441
136, 40042496, 18948936, 252754392, 218831536, 21260120, 23708860, 261
137, 40042496, 11049332, 254947192, 228331508, 21260120, 248905886, 126739570
138, 40042496, 12649700, 256547560, 228331508, 21260120, 23708860, 261
139, 40042496, 14250068, 258147928, 228331508, 21260120, 23708816, 261
140, 40042496, 11049332, 260193888, 233132612, 21260120, 23708816, 106002674
141, 40042496, 12649700, 261794256, 233132612, 21260120, 23708860, 261
142, 40042496, 14250068, 263394624, 233132612, 21260120, 23708816, 261
143, 40042496, 11049332, 265440584, 237933716, 21260120, 23708816, 101802674
144, 40042496, 26822948, 281214200, 237933716, 21260120, 23708860, 261
145, 40042496, 15773740, 283653064, 250583292, 21260120, 361504264, 189901649
146, 40042496, 17374112, 285253436, 250583292, 21260120, 23708904, 261
147, 40042496, 18974480, 286853804, 250583292, 21260120, 23708838, 261
148, 40042496, 20574848, 288454172, 250583292, 21260120, 23708838, 261
149, 40042496, 22175216, 290054540, 250583292, 21260120, 23708838, 261
150, 40042496, 15773740, 292348164, 258585136, 21260120, 23708838, 158398792
151, 40042496, 17374108, 293948532, 258585136, 21260120, 23708882, 261
152, 40042496, 18974476, 295548900, 258585136, 21260120, 23708838, 261
153, 40042496, 20574844, 297149268, 258585136, 21260120, 23708838, 261
154, 40042496, 22175212, 298749636, 258585136, 21260120, 23708838, 261
155, 40042496, 15773740, 301043260, 266586976, 21260120, 23708838, 151398763
156, 40042496, 38633968, 323903488, 266586976, 21260120, 23708882, 261
157, 40042496, 22860352, 326711448, 283960960, 21260120, 530401850, 284644814
158, 40042496, 24460724, 328311820, 283960960, 21260120, 23708948, 261
159, 40042496, 26061092, 329912188, 283960960, 21260120, 23708860, 261
160, 40042496, 27661460, 331512556, 283960960, 21260120, 23708860, 261
161, 40042496, 29261828, 333112924, 283960960, 21260120, 23708860, 261
162, 40042496, 30862196, 334713292, 283960960, 21260120, 23708860, 261
163, 40042496, 32462564, 336313660, 283960960, 21260120, 23708860, 261
164, 40042496, 22860352, 338928764, 295163540, 21260120, 23708860, 238191313
165, 40042496, 24460724, 340529136, 295163540, 21260120, 23708904, 261
166, 40042496, 26061092, 342129504, 295163540, 21260120, 23708860, 261
167, 40042496, 27661460, 343729872, 295163540, 21260120, 23708860, 261
168, 40042496, 29261828, 345330240, 295163540, 21260120, 23708860, 261
169, 40042496, 30862196, 346930608, 295163540, 21260120, 23708860, 261
170, 40042496, 32462564, 348530976, 295163540, 21260120, 23708860, 261
171, 40042496, 21260448, 349546176, 306366120, 21260120, 23708860, 228391313
172, 40042496, 21260916, 349546644, 306366120, 21260120, 610010202, 261
173, 40042496, 21261380, 349547108, 306366120, 21260120, 610010180, 261
174, 40042496, 21261844, 349547572, 306366120, 21260120, 610010180, 261
175, 40042496, 21262308, 349548036, 306366120, 21260120, 610010180, 261
176, 40042496, 21262772, 349548500, 306366120, 21260120, 610010180, 261
177, 40042496, 21263236, 349548964, 306366120, 21260120, 610010180, 261
178, 40042496, 21263700, 349549428, 306366120, 21260120, 610010180, 261
179, 40042496, 21264164, 349549892, 306366120, 21260120, 610010180, 261
180, 40042496, 21264628, 349550356, 306366120, 21260120, 610010180, 261

