Step, Memory, Heap, Allocated, Reclaimed, Live, Mutator, Collector
101, 60096512, 21261804, 342278560, 133986536, 21261576, 23711364, 190772820
102, 60096512, 22864404, 343881160, 133986536, 21261576, 23711364, 261
103, 60096512, 24467004, 345483760, 133986536, 21261576, 23711364, 261
104, 60096512, 26069604, 347086360, 133986536, 21261576, 23711364, 261
105, 60096512, 27672204, 348688960, 133986536, 21261576, 23711364, 261
106, 60096512, 29274804, 350291560, 133986536, 21261576, 23711364, 261
107, 60096512, 30877404, 351894160, 133986536, 21261576, 23711364, 261
108, 60096512, 21261804, 374758336, 145204736, 21261576, 23711364, 186572820
109, 60096512, 22864404, 376360936, 145204736, 21261576, 23711364, 261
110, 60096512, 24467004, 377963536, 145204736, 21261576, 23711364, 261
111, 60096512, 26069604, 379566136, 145204736, 21261576, 23711364, 261
112, 60096512, 27672204, 381168736, 145204736, 21261576, 23711364, 261
113, 60096512, 29274804, 382771336, 145204736, 21261576, 23711364, 261
114, 60096512, 30877404, 384373936, 145204736, 21261576, 23711364, 261
115, 60096512, 21261804, 407238112, 156422936, 21261576, 23711364, 182372820
116, 60096512, 22864404, 408840712, 156422936, 21261576, 23711364, 261
117, 60096512, 24467004, 410443312, 156422936, 21261576, 23711364, 261
118, 60096512, 26069604, 412045912, 156422936, 21261576, 23711364, 261
119, 60096512, 27672204, 413648512, 156422936, 21261576, 23711364, 261
120, 60096512, 27674676, 413650984, 156422936, 21261576, 7812, 261
121, 60096512, 30937100, 416913408, 156422936, 21261576, 63261114, 261
122, 60096512, 831496, 420176828, 188960692, 21261576, 43482070, 7023530
123, 60096512, 1246260, 424269776, 191392844, 21261576, 53367244, 10519323
124, 60096512, 1868404, 429607012, 194239760, 21261576, 68195044, 16062995
125, 60096512, 2801620, 436810680, 197708820, 21261576, 90436692, 24678503
126, 60096512, 2801620, 441214672, 199311420, 21261576, 23711364, 24078503
127, 60096512, 4201444, 451217988, 203713696, 21261576, 123799164, 37301765
128, 60096512, 5804044, 452820588, 203713696, 21261576, 23711364, 261
129, 60096512, 4201444, 458624404, 206918896, 21261576, 23711364, 36101765
130, 60096512, 5804044, 460227004, 206918896, 21261576, 23711364, 261
131, 60096512, 6301180, 474429792, 214323596, 21261576, 173842872, 55636658
132, 60096512, 7903780, 476032392, 214323596, 21261576, 23711364, 261
133, 60096512, 9506380, 477634992, 214323596, 21261576, 23711364, 261
134, 60096512, 6301180, 485538544, 219131396, 21261576, 23711364, 53836658
135, 60096512, 7903780, 487141144, 219131396, 21261576, 23711364, 261
136, 60096512, 9450784, 507643140, 228635832, 21261576, 248908434, 83738996
137, 60096512, 11053384, 509245740, 228635832, 21261576, 23711364, 261
138, 60096512, 12655984, 510848340, 228635832, 21261576, 23711364, 261
139, 60096512, 9450784, 521901496, 233443632, 21261576, 23711364, 81938996
140, 60096512, 11053384, 523504096, 233443632, 21261576, 23711364, 261
141, 60096512, 12655984, 525106696, 233443632, 21261576, 23711364, 261
142, 60096512, 9450784, 536159852, 238251432, 21261576, 23711364, 80138996
143, 60096512, 11053384, 537762452, 238251432, 21261576, 23711364, 261
144, 60096512, 14175192, 567713264, 250905472, 21261576, 361506790, 125592528
145, 60096512, 15777796, 569315868, 250905472, 21261576, 23711364, 261
146, 60096512, 17380396, 570918468, 250905472, 21261576, 23711364, 261
147, 60096512, 18982996, 572521068, 250905472, 21261576, 23711364, 261
148, 60096512, 20585596, 574123668, 250905472, 21261576, 23711364, 261
149, 60096512, 14175192, 589901232, 258918476, 21261576, 23711364, 122592528
150, 60096512, 15777792, 591503832, 258918476, 21261576, 23711364, 261
151, 60096512, 17380392, 593106432, 258918476, 21261576, 23711364, 261
152, 60096512, 18982992, 594709032, 258918476, 21261576, 23711364, 261
153, 60096512, 20585592, 596311632, 258918476, 21261576, 23711364, 261
154, 60096512, 14175192, 612089196, 266931476, 21261576, 23711364, 119592528
155, 60096512, 15777792, 613691796, 266931476, 21261576, 23711364, 261
156, 60096512, 21261804, 657815832, 284309924, 21261576, 530404376, 188372820
157, 60096512, 22864408, 659418436, 284309924, 21261576, 23711364, 261
158, 60096512, 24467008, 661021036, 284309924, 21261576, 23711364, 261
159, 60096512, 26069608, 662623636, 284309924, 21261576, 23711364, 261
160, 60096512, 27672208, 664226236, 284309924, 21261576, 23711364, 261
161, 60096512, 29274808, 665828836, 284309924, 21261576, 23711364, 261
162, 60096512, 30877408, 667431436, 284309924, 21261576, 23711364, 261
163, 60096512, 21261804, 690295612, 295528128, 21261576, 23711364, 184172820
164, 60096512, 22864408, 691898216, 295528128, 21261576, 23711364, 261
165, 60096512, 24467008, 693500816, 295528128, 21261576, 23711364, 261
166, 60096512, 26069608, 695103416, 295528128, 21261576, 23711364, 261
167, 60096512, 27672208, 696706016, 295528128, 21261576, 23711364, 261
168, 60096512, 29274808, 698308616, 295528128, 21261576, 23711364, 261
169, 60096512, 30877408, 699911216, 295528128, 21261576, 23711364, 261
170, 60096512, 21261804, 722775392, 306746332, 21261576, 23711364, 179972820
171, 60096512, 21264568, 722778156, 306746332, 21261576, 610012961, 261
172, 60096512, 21267264, 722780852, 306746332, 21261576, 610012501, 261
173, 60096512, 21269960, 722783548, 306746332, 21261576, 610012501, 261
174, 60096512, 21272656, 722786244, 306746332, 21261576, 610012501, 261
175, 60096512, 21275352, 722788940, 306746332, 21261576, 610012501, 261
176, 60096512, 21278048, 722791636, 306746332, 21261576, 610012501, 261
177, 60096512, 21280744, 722794332, 306746332, 21261576, 610012501, 261
178, 60096512, 21283440, 722797028, 306746332, 21261576, 610012501, 261
179, 60096512, 21286136, 722799724, 306746332, 21261576, 610012501, 261
180, 60096512, 21288832, 722802420, 306746332, 21261576, 610012501, 261

