Step, Memory, Heap, Allocated, Reclaimed, Live, Mutator, Collector
34, 77004800, 76860840, 237581640, 150445568, 21624200, 227644547, 261
35, 79495168, 47341932, 252254436, 192202568, 35104196, 1058634755, 899825862
36, 79495168, 47343204, 252255708, 192202568, 35104196, 276041369, 261
37, 79495168, 47735312, 252647816, 192202568, 35104196, 9846, 261
38, 79495168, 48619868, 253532372, 192202568, 35104196, 8028095, 261
39, 79495168, 50124448, 255036952, 192202568, 35104196, 19125685, 261
40, 79495168, 52460060, 257372564, 192202568, 35104196, 33259495, 261
41, 79495168, 55974620, 260887124, 192202568, 35104196, 52408523, 261
42, 79495168, 4226788, 265329048, 246634892, 35104196, 79856517, 48027580
43, 79495168, 4854388, 268473852, 249011784, 35104196, 59614125, 50057293
44, 79495168, 8916676, 275392952, 251708676, 35104196, 66654147, 62124885
45, 79495168, 7675808, 279753116, 257022836, 35104196, 155327261, 97613623
46, 79495168, 8445408, 284394504, 260646528, 35104196, 90925547, 108363286
47, 79495168, 16283428, 296456552, 264590220, 35104196, 97965547, 125778109
48, 79495168, 12973940, 302657116, 273575000, 35104196, 273119439, 190416493
49, 79495168, 13956740, 309074260, 278587496, 35104196, 127314791, 201372786
50, 79495168, 14939540, 315842116, 283919992, 35104196, 134354769, 225122165
51, 79495168, 15922340, 322960684, 289572488, 35104196, 141394769, 249991579
52, 79495168, 16914756, 330439588, 295544984, 35104196, 148434769, 275980999
53, 79495168, 34238336, 354607084, 301843900, 35104196, 155703689, 319834179
54, 79495168, 25268736, 364250340, 319370396, 35104196, 551641391, 438429153
55, 79495168, 26571136, 373933300, 326944892, 35104196, 192444613, 444446466
56, 79495168, 35768032, 383130196, 326944892, 35104196, 199484591, 261
57, 79495168, 29175936, 393797640, 343053880, 35104196, 206524525, 518135281
58, 79495168, 39012832, 403634536, 343053880, 35104196, 213564591, 261
59, 79495168, 31780736, 415043380, 360442868, 35104196, 220604525, 593673257
60, 79495168, 76860844, 460123488, 360442868, 35104196, 227644591, 261
61, 79495168, 47341932, 474796284, 402199872, 35104196, 1058630893, 899825848
62, 79495168, 59900028, 487354380, 402199872, 35104196, 276041413, 261
63, 79495168, 50905932, 502137144, 424072060, 38028196, 283081347, 940947418
64, 79495168, 64104028, 515335240, 424072060, 38028196, 290121413, 261
65, 79495168, 54469932, 530889380, 447224248, 40952196, 297161347, 1043343842
66, 79495168, 68308028, 544727476, 447224248, 40952196, 304201413, 261
67, 79495168, 58033932, 561052992, 471656436, 43876196, 311241347, 1150219837
68, 79495168, 72512208, 575531268, 471656436, 43876196, 318283755, 261
69, 79495168, 61597932, 592628168, 497368804, 46800196, 325321347, 1261575486
70, 79495168, 76716208, 607746444, 497368804, 46800196, 332363755, 261
71, 79495168, 65161932, 625614720, 524361172, 49724196, 339401347, 1377411681
72, 158859264, 158716212, 719169000, 524361172, 49724196, 346443755, 261
73, 163905536, 96784724, 742400172, 604531152, 78546588, 2206607636, 2007732078
74, 163905536, 115343580, 760959028, 604531152, 78546588, 411987325, 261
75, 163905536, 134222072, 779837520, 604531152, 78546588, 419022547, 261
76, 163905536, 104288324, 803263252, 653663392, 85090188, 426062547, 2101336739
77, 163905536, 123807000, 822781928, 653663392, 85090188, 433104955, 261
78, 163905536, 143645492, 842620420, 653663392, 85090188, 440142547, 261
79, 163905536, 111791924, 867333400, 705675452, 91633788, 447182547, 2330541989
80, 163905536, 132270600, 887812076, 705675452, 91633788, 454224983, 261
81, 163905536, 153069092, 908610568, 705675452, 91633788, 461262547, 261
82, 163905536, 119295524, 934578036, 760567512, 98177388, 468302547, 2569827131
83, 163905536, 140734200, 956016712, 760567512, 98177388, 475344983, 261
84, 163905536, 162492692, 977775204, 760567512, 98177388, 482382547, 261
85, 167837696, 126799124, 1004997160, 818339572, 104720988, 489422547, 2819192303
86, 167837696, 149197800, 1027395836, 818339572, 104720988, 496464983, 261

