Step, Memory, Heap, Allocated, Reclaimed, Live, Mutator, Collector
63, 112132096, 50905916, 898111716, 424072064, 38028196, 283081347, 514625428
64, 112132096, 64104012, 911309812, 424072064, 38028196, 290121413, 261
65, 112132096, 54469916, 965780100, 447224252, 40952196, 297161347, 564838478
66, 112132096, 68308012, 979618196, 447224252, 40952196, 304201413, 261
67, 112328704, 58033916, 1037652484, 471656440, 43876196, 311241347, 616571549
68, 112328704, 72512012, 1052130580, 471656440, 43876196, 318281413, 261
69, 119472128, 61597916, 1113728868, 497368628, 46800196, 325321347, 669825341
70, 119472128, 76716192, 1128847144, 497368628, 46800196, 332363755, 261
71, 126615552, 65161916, 1194009612, 524361176, 49724196, 339403689, 724598391
72, 158859264, 158716196, 1287563892, 524361176, 49724196, 346443755, 261
73, 237436928, 96784708, 1384349152, 604531336, 78546588, 2206604945, 1036651092
74, 237436928, 115343564, 1402908008, 604531336, 78546588, 411987325, 261
75, 237436928, 134222236, 1421786680, 604531336, 78546588, 419024889, 261
76, 237436928, 104288308, 1526075540, 653663936, 85090188, 426064889, 1145239024
77, 237436928, 123807164, 1545594396, 653663936, 85090188, 433107297, 261
78, 237436928, 143645836, 1565433068, 653663936, 85090188, 440144889, 261
79, 237436928, 111791908, 1677225528, 705676536, 91633788, 447184889, 1257255349
80, 237436928, 132270764, 1697704384, 705676536, 91633788, 454227297, 261
81, 237436928, 153069436, 1718503056, 705676536, 91633788, 461264889, 261
82, 251396096, 119295508, 1837799116, 760569136, 98177388, 468304889, 1372693165
83, 251396096, 140734364, 1859237972, 760569136, 98177388, 475347297, 261
84, 251396096, 162493036, 1880996644, 760569136, 98177388, 482384889, 261
85, 267386880, 126799108, 2007796304, 818341736, 104720988, 489424889, 1491549707
86, 267386880, 149197964, 2030195160, 818341736, 104720988, 496467297, 261

