Step, Memory, Heap, Allocated, Reclaimed, Live, Mutator, Collector, Cycles
198, 663158784, 381875552, 462478412, 80602860, 318802044, 196099492, 322, 1990021633039
199, 663158784, 381884540, 462487400, 80602860, 318802044, 224637, 322, 1990021437777
200, 663158784, 387128608, 467731468, 80602860, 318802044, 196099492, 322, 1990015170064
201, 663158784, 387137668, 467740528, 80602860, 318802044, 225176, 322, 1990014974755
202, 663158784, 392381736, 472984596, 80602860, 318802044, 196099492, 322, 1990008707073
203, 663158784, 392390868, 472993728, 80602860, 318802044, 225466, 322, 1990008511786
204, 663158784, 397634936, 478237796, 80602860, 318802044, 196099492, 322, 1990002244043
205, 663158784, 397644060, 478246920, 80602860, 318802044, 228002, 322, 1990002048647
206, 663158784, 402888128, 483490988, 80602860, 318802044, 196099492, 322, 1989995780965
207, 663158784, 402897316, 483500176, 80602860, 318802044, 228197, 322, 1989995585594
208, 663158784, 408141384, 488744244, 80602860, 318802044, 196099492, 322, 1989989317820
209, 663158784, 408150652, 488753512, 80602860, 318802044, 228621, 322, 1989989122436
210, 663158784, 413394720, 493997580, 80602860, 318802044, 196099492, 322, 1989982854754
211, 663158784, 413404176, 494007036, 80602860, 318802044, 232962, 322, 1989982659236
212, 663158784, 418648244, 499251104, 80602860, 318802044, 196099492, 322, 1989976391430
213, 663158784, 418657020, 499259880, 80602860, 318802044, 224674, 322, 1989976196167
214, 663158784, 423901088, 504503948, 80602860, 318802044, 196099492, 322, 1989969928485
215, 663158784, 423909944, 504512804, 80602860, 318802044, 224621, 322, 1989969733224
216, 663158784, 423911148, 504514008, 80602860, 318802044, 17280, 322, 1989969498871
217, 663158784, 423927708, 504530568, 80602860, 318802044, 295497, 322, 1989969301444
218, 663158784, 423929276, 504532136, 80602860, 318802044, 23742, 322, 1989969066858
219, 663158784, 423945572, 504548432, 80602860, 318802044, 443935, 322, 1989968864864
220, 663158784, 429189680, 509792540, 80602860, 318802044, 196099492, 322, 1989962597110
221, 663158784, 429198792, 509801652, 80602860, 318802044, 226998, 322, 1989962401714
222, 663158784, 434442860, 515045720, 80602860, 318802044, 196099492, 322, 1989956073641
223, 663158784, 434451748, 515054608, 80602860, 318802044, 225533, 322, 1989955878351
224, 663158784, 439695816, 520298676, 80602860, 318802044, 196099492, 322, 1989949610669
225, 663158784, 439704776, 520307636, 80602860, 318802044, 226197, 322, 1989949415328
226, 663158784, 444948844, 525551704, 80602860, 318802044, 196099492, 322, 1989943147615
227, 663158784, 444957884, 525560744, 80602860, 318802044, 226927, 322, 1989942952283
228, 663158784, 450201952, 530804812, 80602860, 318802044, 196099492, 322, 1989936684601
229, 663158784, 450211012, 530813872, 80602860, 318802044, 227227, 322, 1989936489229
230, 663158784, 455455080, 536057940, 80602860, 318802044, 196099492, 322, 1989930221485
231, 663158784, 455464212, 536067072, 80602860, 318802044, 227057, 322, 1989930026149
232, 663158784, 460708280, 541311140, 80602860, 318802044, 196099492, 322, 1989923758467
233, 663158784, 460717260, 541320120, 80602860, 318802044, 225009, 322, 1989923563163
234, 663158784, 465961328, 546564188, 80602860, 318802044, 196099492, 322, 1989917295450
235, 663158784, 465970388, 546573248, 80602860, 318802044, 225307, 322, 1989917100167
236, 663158784, 471214456, 551817316, 80602860, 318802044, 196099492, 322, 1989910832485
237, 663158784, 471223580, 551826440, 80602860, 318802044, 225627, 322, 1989910637162
238, 663158784, 476467648, 557070508, 80602860, 318802044, 196099492, 322, 1989904369418
239, 663158784, 476476852, 557079712, 80602860, 318802044, 225947, 322, 1989904174116
240, 932773888, 448837416, 562323780, 113486364, 448837200, 196099492, 4152367935, 1989770023214
241, 932773888, 448846176, 562332540, 113486364, 448837200, 223639, 322, 1989769827676
242, 932773888, 454090244, 567576608, 113486364, 448837200, 196099492, 322, 1989763559840
243, 932773888, 454099008, 567585372, 113486364, 448837200, 223907, 322, 1989763364601
244, 932773888, 459343076, 572829440, 113486364, 448837200, 196099492, 322, 1989757096827
245, 932773888, 459351912, 572838276, 113486364, 448837200, 224257, 322, 1989756901577
246, 932773888, 464595980, 578082344, 113486364, 448837200, 196099492, 322, 1989750633772
247, 932773888, 464605140, 578091504, 113486364, 448837200, 230171, 322, 1989750438247
248, 932773888, 469849208, 583335572, 113486364, 448837200, 196099492, 322, 1989744170473
249, 932773888, 469858064, 583344428, 113486364, 448837200, 225333, 322, 1989743975190
250, 932773888, 475102132, 588588496, 113486364, 448837200, 196099492, 322, 1989737707385
251, 932773888, 475111052, 588597416, 113486364, 448837200, 225131, 322, 1989737512015
252, 932773888, 475112256, 588598620, 113486364, 448837200, 17280, 322, 1989737277724
253, 932773888, 475129040, 588615404, 113486364, 448837200, 300330, 322, 1989737080149
254, 932773888, 475130608, 588616972, 113486364, 448837200, 23742, 322, 1989736845563
255, 932773888, 475146696, 588633060, 113486364, 448837200, 444663, 322, 1989736643484
256, 932773888, 480390804, 593877168, 113486364, 448837200, 196099492, 322, 1989730375607
257, 932773888, 480399620, 593885984, 113486364, 448837200, 224642, 322, 1989730180345
258, 932773888, 485643688, 599130052, 113486364, 448837200, 196099492, 322, 1989723912602
259, 932773888, 485652576, 599138940, 113486364, 448837200, 225608, 322, 1989723717310
260, 932773888, 490896644, 604383008, 113486364, 448837200, 196099492, 322, 1989717449474
261, 932773888, 490905604, 604391968, 113486364, 448837200, 226309, 322, 1989717254130
262, 932773888, 496149672, 609636036, 113486364, 448837200, 196099492, 322, 1989710986448
263, 932773888, 496158704, 609645068, 113486364, 448837200, 226538, 322, 1989710791128
264, 932773888, 501402772, 614889136, 113486364, 448837200, 196099492, 322, 1989704523415
265, 932773888, 501411824, 614898188, 113486364, 448837200, 226913, 322, 1989704328052
266, 932773888, 506655892, 620142256, 113486364, 448837200, 196099492, 322, 1989698060370
267, 932773888, 506664512, 620150876, 113486364, 448837200, 222058, 322, 1989697865187
268, 932773888, 511908580, 625394944, 113486364, 448837200, 196099492, 322, 1989691597474
269, 932773888, 511917272, 625403636, 113486364, 448837200, 221975, 322, 1989691402201
270, 932773888, 517161340, 630647704, 113486364, 448837200, 196099492, 322, 1989685134488
271, 932773888, 517170112, 630656476, 113486364, 448837200, 222605, 322, 1989684939289
272, 932773888, 522414180, 635900544, 113486364, 448837200, 196099492, 322, 1989678671607
273, 932773888, 522422880, 635909244, 113486364, 448837200, 221737, 322, 1989678476434
274, 932773888, 527666948, 641153312, 113486364, 448837200, 196099492, 322, 1989672208690
275, 932773888, 527675712, 641162076, 113486364, 448837200, 222327, 322, 1989672013499
276, 932773888, 532919780, 646406144, 113486364, 448837200, 196099492, 322, 1989665745786
277, 932773888, 532928616, 646414980, 113486364, 448837200, 225152, 322, 1989665550508
278, 932773888, 538172684, 651659048, 113486364, 448837200, 196099492, 322, 1989659282795
279, 932773888, 538181448, 651667812, 113486364, 448837200, 224120, 322, 1989659087518
280, 932773888, 543425516, 656911880, 113486364, 448837200, 196099492, 322, 1989652819836
281, 932773888, 543434344, 656920708, 113486364, 448837200, 224244, 322, 1989652624586
282, 932773888, 548678412, 662164776, 113486364, 448837200, 196099492, 322, 1989646356904
283, 932773888, 548687644, 662174008, 113486364, 448837200, 230735, 322, 1989646161362
284, 932773888, 553931712, 667418076, 113486364, 448837200, 196099492, 322, 1989639893649
285, 932773888, 553940568, 667426932, 113486364, 448837200, 225300, 322, 1989639698367
286, 932773888, 559184636, 672671000, 113486364, 448837200, 196099492, 322, 1989633430685
287, 932773888, 559193564, 672679928, 113486364, 448837200, 225216, 322, 1989633235312
288, 932773888, 559194768, 672681132, 113486364, 448837200, 17280, 322, 1989633001021
289, 932773888, 559214000, 672700364, 113486364, 448837200, 334818, 322, 1989632802354
290, 932773888, 559215568, 672701932, 113486364, 448837200, 23742, 322, 1989632567737
291, 932773888, 559233376, 672719740, 113486364, 448837200, 466112, 322, 1989632365060
292, 932773888, 564477484, 677963848, 113486364, 448837200, 196099492, 322, 1989626097245
293, 932773888, 564487044, 677973408, 113486364, 448837200, 233219, 322, 1989625901719
294, 932773888, 569731112, 683217476, 113486364, 448837200, 196099492, 322, 1989619634037
295, 932773888, 569740752, 683227116, 113486364, 448837200, 234215, 322, 1989619438450
296, 932773888, 574984820, 688471184, 113486364, 448837200, 196099492, 322, 1989613170737
297, 932773888, 574994140, 688480504, 113486364, 448837200, 229750, 322, 1989612975318
298, 932773888, 580238208, 693724572, 113486364, 448837200, 196099492, 322, 1989606707636
299, 932773888, 580247176, 693733540, 113486364, 448837200, 226233, 322, 1989606512232
300, 932773888, 585491244, 698977608, 113486364, 448837200, 196099492, 322, 1989600133696
301, 932773888, 585500152, 698986516, 113486364, 448837200, 225495, 322, 1989599938408
302, 932773888, 590744220, 704230584, 113486364, 448837200, 196099492, 322, 1989593670726
303, 932773888, 590753200, 704239564, 113486364, 448837200, 225413, 322, 1989593475347
304, 932773888, 595997268, 709483632, 113486364, 448837200, 196099492, 322, 1989587207603
305, 932773888, 596006328, 709492692, 113486364, 448837200, 225441, 322, 1989587012316
306, 932773888, 601250396, 714736760, 113486364, 448837200, 196099492, 322, 1989580744634
307, 932773888, 601259520, 714745884, 113486364, 448837200, 225761, 322, 1989580549276
308, 932773888, 606503588, 719989952, 113486364, 448837200, 196099492, 322, 1989574281594
309, 932773888, 606512288, 719998652, 113486364, 448837200, 221802, 322, 1989574086419
310, 932773888, 611756356, 725242720, 113486364, 448837200, 196099492, 322, 1989567818737
311, 932773888, 611765128, 725251492, 113486364, 448837200, 222883, 322, 1989567623529
312, 932773888, 617009196, 730495560, 113486364, 448837200, 196099492, 322, 1989561355754
313, 932773888, 617018032, 730504396, 113486364, 448837200, 224845, 322, 1989561160486
314, 932773888, 622262100, 735748464, 113486364, 448837200, 196099492, 322, 1989554892804
315, 932773888, 622271000, 735757364, 113486364, 448837200, 225215, 322, 1989554697524
316, 932773888, 627515068, 741001432, 113486364, 448837200, 196099492, 322, 1989548429811
317, 932773888, 627523896, 741010260, 113486364, 448837200, 224308, 322, 1989548234559
318, 932773888, 632767964, 746254328, 113486364, 448837200, 196099492, 322, 1989541966846
319, 932773888, 632777204, 746263568, 113486364, 448837200, 230499, 322, 1989541771404
320, 932773888, 638021272, 751507636, 113486364, 448837200, 196099492, 322, 1989535503691
321, 932773888, 638030192, 751516556, 113486364, 448837200, 225540, 322, 1989535308401
322, 932773888, 643274260, 756760624, 113486364, 448837200, 196099492, 322, 1989529040719
323, 932773888, 643283260, 756769624, 113486364, 448837200, 225569, 322, 1989528845428
324, 932773888, 643284464, 756770828, 113486364, 448837200, 17280, 322, 1989528611107
325, 932773888, 643301920, 756788284, 113486364, 448837200, 301875, 322, 1989528413484
326, 932773888, 643303488, 756789852, 113486364, 448837200, 23742, 322, 1989528178898
327, 932773888, 643320236, 756806600, 113486364, 448837200, 448649, 322, 1989527976759
328, 932773888, 648564344, 762050708, 113486364, 448837200, 196099492, 322, 1989521709005
329, 932773888, 648573284, 762059648, 113486364, 448837200, 224871, 322, 1989521513736
330, 932773888, 653817352, 767303716, 113486364, 448837200, 196099492, 322, 1989515246023
331, 932773888, 653826552, 767312916, 113486364, 448837200, 230185, 322, 1989515050590
332, 932773888, 659070620, 772556984, 113486364, 448837200, 196099492, 322, 1989508782877
333, 932773888, 659079508, 772565872, 113486364, 448837200, 225668, 322, 1989508587583
334, 932773888, 664323576, 777809940, 113486364, 448837200, 196099492, 322, 1989502319901
